lon	lat	T	LDEO ClimateGroup PROJECTS IPCC CMIP5 pdsi-spei pdsi CCSM4 r5i1p1 pdsi-all
   -122.5000    	    40.05236    	    29.50000    	    2.789882    
   -121.2500    	    40.05236    	    29.50000    	    1.563149    
   -120.0000    	    40.05236    	    29.50000    	   0.8428657    
   -122.5000    	    40.99477    	    29.50000    	    1.437089    
   -121.2500    	    40.99477    	    29.50000    	   0.6528873    
   -120.0000    	    40.99477    	    29.50000    	   -1.472404    
   -122.5000    	    41.93717    	    29.50000    	   0.5857394    
   -121.2500    	    41.93717    	    29.50000    	   -1.190032    
   -120.0000    	    41.93717    	    29.50000    	   -1.587406    
   -122.5000    	    42.87958    	    29.50000    	   0.3712257    
   -121.2500    	    42.87958    	    29.50000    	   -1.192563    
   -120.0000    	    42.87958    	    29.50000    	   -1.245253    
   -122.5000    	    37.22513    	    30.50000    	   -1.918491    
   -121.2500    	    37.22513    	    30.50000    	    1.163121    
   -120.0000    	    37.22513    	    30.50000    	    1.382944    
   -122.5000    	    38.16754    	    30.50000    	  -0.9317399    
   -121.2500    	    38.16754    	    30.50000    	    1.698940    
   -120.0000    	    38.16754    	    30.50000    	    1.543219    
   -122.5000    	    39.10995    	    30.50000    	    1.903077    
   -121.2500    	    39.10995    	    30.50000    	    2.166637    
   -120.0000    	    39.10995    	    30.50000    	    1.312459    
   -122.5000    	    40.05236    	    30.50000    	    2.826828    
   -121.2500    	    40.05236    	    30.50000    	    1.389940    
   -120.0000    	    40.05236    	    30.50000    	   0.6507039    
   -122.5000    	    40.99477    	    30.50000    	    1.367317    
   -121.2500    	    40.99477    	    30.50000    	  -0.3693358    
   -120.0000    	    40.99477    	    30.50000    	   -1.705349    
   -122.5000    	    41.93717    	    30.50000    	   0.4279299    
   -121.2500    	    41.93717    	    30.50000    	   -1.491087    
   -120.0000    	    41.93717    	    30.50000    	   -1.873264    
   -122.5000    	    42.87958    	    30.50000    	   0.4918593    
   -121.2500    	    42.87958    	    30.50000    	   -1.366278    
   -120.0000    	    42.87958    	    30.50000    	   -1.515144    
   -122.5000    	    37.22513    	    31.50000    	   -1.702197    
   -121.2500    	    37.22513    	    31.50000    	    1.161822    
   -120.0000    	    37.22513    	    31.50000    	    1.997211    
   -122.5000    	    38.16754    	    31.50000    	  -0.8226246    
   -121.2500    	    38.16754    	    31.50000    	    2.130660    
   -120.0000    	    38.16754    	    31.50000    	    2.416176    
   -122.5000    	    39.10995    	    31.50000    	   0.0000000E+00
   -121.2500    	    39.10995    	    31.50000    	    2.575129    
   -120.0000    	    39.10995    	    31.50000    	    1.892743    
   -122.5000    	    40.05236    	    31.50000    	    2.912439    
   -121.2500    	    40.05236    	    31.50000    	    2.052568    
   -120.0000    	    40.05236    	    31.50000    	   0.9901351    
   -122.5000    	    40.99477    	    31.50000    	    1.843856    
   -121.2500    	    40.99477    	    31.50000    	   0.9460636    
   -120.0000    	    40.99477    	    31.50000    	   -1.325870    
   -122.5000    	    41.93717    	    31.50000    	   0.6049367    
   -121.2500    	    41.93717    	    31.50000    	   -1.171993    
   -120.0000    	    41.93717    	    31.50000    	   -1.775631    
   -122.5000    	    42.87958    	    31.50000    	   0.6381633    
   -121.2500    	    42.87958    	    31.50000    	   -1.023487    
   -120.0000    	    42.87958    	    31.50000    	   -1.261526    
   -122.5000    	    37.22513    	    41.50000    	    2.234453    
   -121.2500    	    37.22513    	    41.50000    	    2.211608    
   -120.0000    	    37.22513    	    41.50000    	    2.425511    
   -122.5000    	    38.16754    	    41.50000    	    2.370521    
   -121.2500    	    38.16754    	    41.50000    	    2.095431    
   -120.0000    	    38.16754    	    41.50000    	    1.796858    
   -122.5000    	    39.10995    	    41.50000    	    2.374784    
   -121.2500    	    39.10995    	    41.50000    	    1.713786    
   -120.0000    	    39.10995    	    41.50000    	    1.750836    
   -122.5000    	    40.05236    	    41.50000    	    1.554865    
   -121.2500    	    40.05236    	    41.50000    	    1.595772    
   -120.0000    	    40.05236    	    41.50000    	    1.688366    
   -122.5000    	    40.99477    	    41.50000    	    1.439982    
   -121.2500    	    40.99477    	    41.50000    	    1.878655    
   -120.0000    	    40.99477    	    41.50000    	    1.732507    
   -122.5000    	    41.93717    	    41.50000    	  -0.9859674    
   -121.2500    	    41.93717    	    41.50000    	  -0.7980087    
   -120.0000    	    41.93717    	    41.50000    	    1.414386    
   -122.5000    	    42.87958    	    41.50000    	  -0.9406728    
   -121.2500    	    42.87958    	    41.50000    	  -0.6567624    
   -120.0000    	    42.87958    	    41.50000    	    1.045029    
   -122.5000    	    37.22513    	    42.50000    	    2.020151    
   -121.2500    	    37.22513    	    42.50000    	    1.878753    
   -120.0000    	    37.22513    	    42.50000    	    2.206333    
   -122.5000    	    38.16754    	    42.50000    	    2.062352    
   -121.2500    	    38.16754    	    42.50000    	    1.643187    
   -120.0000    	    38.16754    	    42.50000    	    1.462771    
   -122.5000    	    39.10995    	    42.50000    	    1.991618    
   -121.2500    	    39.10995    	    42.50000    	    1.233389    
   -120.0000    	    39.10995    	    42.50000    	    1.444928    
   -122.5000    	    40.05236    	    42.50000    	    1.095143    
   -121.2500    	    40.05236    	    42.50000    	    1.212623    
   -120.0000    	    40.05236    	    42.50000    	    1.464431    
   -122.5000    	    40.99477    	    42.50000    	    1.048328    
   -121.2500    	    40.99477    	    42.50000    	    1.598385    
   -120.0000    	    40.99477    	    42.50000    	    1.601272    
   -122.5000    	    41.93717    	    42.50000    	   -1.253439    
   -121.2500    	    41.93717    	    42.50000    	  -0.8581804    
   -120.0000    	    41.93717    	    42.50000    	    1.414798    
   -122.5000    	    42.87958    	    42.50000    	   -1.080822    
   -121.2500    	    42.87958    	    42.50000    	  -0.7743744    
   -120.0000    	    42.87958    	    42.50000    	    1.187702    
   -122.5000    	    37.22513    	    43.50000    	    1.994764    
   -121.2500    	    37.22513    	    43.50000    	    1.705069    
   -120.0000    	    37.22513    	    43.50000    	    2.082826    
   -122.5000    	    38.16754    	    43.50000    	    1.901873    
   -121.2500    	    38.16754    	    43.50000    	    1.476492    
   -120.0000    	    38.16754    	    43.50000    	    1.575221    
   -122.5000    	    39.10995    	    43.50000    	    1.811063    
   -121.2500    	    39.10995    	    43.50000    	    1.200844    
   -120.0000    	    39.10995    	    43.50000    	    1.655396    
   -122.5000    	    40.05236    	    43.50000    	    1.107642    
   -121.2500    	    40.05236    	    43.50000    	    1.352556    
   -120.0000    	    40.05236    	    43.50000    	    1.822593    
   -122.5000    	    40.99477    	    43.50000    	    1.100098    
   -121.2500    	    40.99477    	    43.50000    	    1.683048    
   -120.0000    	    40.99477    	    43.50000    	    2.187909    
   -122.5000    	    41.93717    	    43.50000    	   0.2746386    
   -121.2500    	    41.93717    	    43.50000    	   0.4751773    
   -120.0000    	    41.93717    	    43.50000    	    2.376990    
   -122.5000    	    42.87958    	    43.50000    	   0.5796043    
   -121.2500    	    42.87958    	    43.50000    	   0.6175694    
   -120.0000    	    42.87958    	    43.50000    	    2.131490    
   -122.5000    	    37.22513    	    53.50000    	    5.106437    
   -121.2500    	    37.22513    	    53.50000    	    4.643585    
   -120.0000    	    37.22513    	    53.50000    	    5.057067    
   -122.5000    	    38.16754    	    53.50000    	    4.271360    
   -121.2500    	    38.16754    	    53.50000    	    3.812060    
   -120.0000    	    38.16754    	    53.50000    	    4.267797    
   -122.5000    	    39.10995    	    53.50000    	    3.871423    
   -121.2500    	    39.10995    	    53.50000    	    3.675396    
   -120.0000    	    39.10995    	    53.50000    	    3.926153    
   -122.5000    	    40.05236    	    53.50000    	    3.033893    
   -121.2500    	    40.05236    	    53.50000    	    3.421884    
   -120.0000    	    40.05236    	    53.50000    	    3.862084    
   -122.5000    	    40.99477    	    53.50000    	    2.604764    
   -121.2500    	    40.99477    	    53.50000    	    3.238125    
   -120.0000    	    40.99477    	    53.50000    	    3.797067    
   -122.5000    	    41.93717    	    53.50000    	    1.837046    
   -121.2500    	    41.93717    	    53.50000    	    2.146905    
   -120.0000    	    41.93717    	    53.50000    	    3.185865    
   -122.5000    	    42.87958    	    53.50000    	    1.253615    
   -121.2500    	    42.87958    	    53.50000    	    1.749842    
   -120.0000    	    42.87958    	    53.50000    	    2.633510    
   -122.5000    	    37.22513    	    54.50000    	    4.694902    
   -121.2500    	    37.22513    	    54.50000    	    4.108224    
   -120.0000    	    37.22513    	    54.50000    	    4.318669    
   -122.5000    	    38.16754    	    54.50000    	    3.909551    
   -121.2500    	    38.16754    	    54.50000    	    3.302404    
   -120.0000    	    38.16754    	    54.50000    	    3.661134    
   -122.5000    	    39.10995    	    54.50000    	    3.357095    
   -121.2500    	    39.10995    	    54.50000    	    3.276035    
   -120.0000    	    39.10995    	    54.50000    	    3.619651    
   -122.5000    	    40.05236    	    54.50000    	    2.539551    
   -121.2500    	    40.05236    	    54.50000    	    3.200112    
   -120.0000    	    40.05236    	    54.50000    	    3.762082    
   -122.5000    	    40.99477    	    54.50000    	    2.341337    
   -121.2500    	    40.99477    	    54.50000    	    3.182622    
   -120.0000    	    40.99477    	    54.50000    	    3.741616    
   -122.5000    	    41.93717    	    54.50000    	    1.701528    
   -121.2500    	    41.93717    	    54.50000    	    2.089329    
   -120.0000    	    41.93717    	    54.50000    	    3.082692    
   -122.5000    	    42.87958    	    54.50000    	    1.150339    
   -121.2500    	    42.87958    	    54.50000    	    1.645867    
   -120.0000    	    42.87958    	    54.50000    	    2.543882    
   -122.5000    	    37.22513    	    55.50000    	    4.247482    
   -121.2500    	    37.22513    	    55.50000    	    3.649501    
   -120.0000    	    37.22513    	    55.50000    	    3.814287    
   -122.5000    	    38.16754    	    55.50000    	    3.492999    
   -121.2500    	    38.16754    	    55.50000    	    2.930669    
   -120.0000    	    38.16754    	    55.50000    	    3.175163    
   -122.5000    	    39.10995    	    55.50000    	    3.016135    
   -121.2500    	    39.10995    	    55.50000    	    2.868680    
   -120.0000    	    39.10995    	    55.50000    	    3.114918    
   -122.5000    	    40.05236    	    55.50000    	    2.352322    
   -121.2500    	    40.05236    	    55.50000    	    2.966104    
   -120.0000    	    40.05236    	    55.50000    	    3.216273    
   -122.5000    	    40.99477    	    55.50000    	    2.348827    
   -121.2500    	    40.99477    	    55.50000    	    2.980525    
   -120.0000    	    40.99477    	    55.50000    	    3.243134    
   -122.5000    	    41.93717    	    55.50000    	    1.758089    
   -121.2500    	    41.93717    	    55.50000    	    1.857654    
   -120.0000    	    41.93717    	    55.50000    	    2.600499    
   -122.5000    	    42.87958    	    55.50000    	    1.070601    
   -121.2500    	    42.87958    	    55.50000    	    1.418768    
   -120.0000    	    42.87958    	    55.50000    	    2.224375    
   -122.5000    	    37.22513    	    65.50000    	    2.543298    
   -121.2500    	    37.22513    	    65.50000    	  -0.1718482    
   -120.0000    	    37.22513    	    65.50000    	   -1.048080    
   -122.5000    	    38.16754    	    65.50000    	    3.308447    
   -121.2500    	    38.16754    	    65.50000    	    2.408607    
   -120.0000    	    38.16754    	    65.50000    	  -0.3576651    
   -122.5000    	    39.10995    	    65.50000    	    3.621486    
   -121.2500    	    39.10995    	    65.50000    	    3.078403    
   -120.0000    	    39.10995    	    65.50000    	   0.3487266    
   -122.5000    	    40.05236    	    65.50000    	    3.506672    
   -121.2500    	    40.05236    	    65.50000    	    3.099720    
   -120.0000    	    40.05236    	    65.50000    	  -0.3229370    
   -122.5000    	    40.99477    	    65.50000    	   1.3424615E-02
   -121.2500    	    40.99477    	    65.50000    	    2.937041    
   -120.0000    	    40.99477    	    65.50000    	    3.072630    
   -122.5000    	    41.93717    	    65.50000    	  -0.1436613    
   -121.2500    	    41.93717    	    65.50000    	   0.6674077    
   -120.0000    	    41.93717    	    65.50000    	    2.591201    
   -122.5000    	    42.87958    	    65.50000    	  -0.2938168    
   -121.2500    	    42.87958    	    65.50000    	  -0.2694304    
   -120.0000    	    42.87958    	    65.50000    	    2.378545    
   -122.5000    	    37.22513    	    66.50000    	    2.149545    
   -121.2500    	    37.22513    	    66.50000    	  -0.2810644    
   -120.0000    	    37.22513    	    66.50000    	   -1.164272    
   -122.5000    	    38.16754    	    66.50000    	    2.781380    
   -121.2500    	    38.16754    	    66.50000    	    1.903101    
   -120.0000    	    38.16754    	    66.50000    	  -0.7248353    
   -122.5000    	    39.10995    	    66.50000    	    3.092153    
   -121.2500    	    39.10995    	    66.50000    	    2.333781    
   -120.0000    	    39.10995    	    66.50000    	  -0.7508460    
   -122.5000    	    40.05236    	    66.50000    	  -0.4491611    
   -121.2500    	    40.05236    	    66.50000    	    2.253483    
   -120.0000    	    40.05236    	    66.50000    	  -0.7400306    
   -122.5000    	    40.99477    	    66.50000    	  -0.5921844    
   -121.2500    	    40.99477    	    66.50000    	    2.105943    
   -120.0000    	    40.99477    	    66.50000    	    2.328281    
   -122.5000    	    41.93717    	    66.50000    	  -0.4280797    
   -121.2500    	    41.93717    	    66.50000    	  -0.7842471    
   -120.0000    	    41.93717    	    66.50000    	    1.914870    
   -122.5000    	    42.87958    	    66.50000    	  -0.6021813    
   -121.2500    	    42.87958    	    66.50000    	  -0.6635610    
   -120.0000    	    42.87958    	    66.50000    	    1.845627    
   -122.5000    	    37.22513    	    67.50000    	    2.118878    
   -121.2500    	    37.22513    	    67.50000    	  -0.2759825    
   -120.0000    	    37.22513    	    67.50000    	   -1.103971    
   -122.5000    	    38.16754    	    67.50000    	    2.518272    
   -121.2500    	    38.16754    	    67.50000    	    1.673849    
   -120.0000    	    38.16754    	    67.50000    	  -0.7310486    
   -122.5000    	    39.10995    	    67.50000    	    2.781594    
   -121.2500    	    39.10995    	    67.50000    	    2.038403    
   -120.0000    	    39.10995    	    67.50000    	  -0.6417136    
   -122.5000    	    40.05236    	    67.50000    	  -0.3403355    
   -121.2500    	    40.05236    	    67.50000    	    2.148028    
   -120.0000    	    40.05236    	    67.50000    	  -0.4437650    
   -122.5000    	    40.99477    	    67.50000    	   0.5329722    
   -121.2500    	    40.99477    	    67.50000    	    2.388202    
   -120.0000    	    40.99477    	    67.50000    	    2.417192    
   -122.5000    	    41.93717    	    67.50000    	   0.3519244    
   -121.2500    	    41.93717    	    67.50000    	  -0.4185349    
   -120.0000    	    41.93717    	    67.50000    	    1.952170    
   -122.5000    	    42.87958    	    67.50000    	  -0.4720097    
   -121.2500    	    42.87958    	    67.50000    	  -0.4560974    
   -120.0000    	    42.87958    	    67.50000    	    1.725692    
   -122.5000    	    37.22513    	    77.50000    	   -2.188327    
   -121.2500    	    37.22513    	    77.50000    	   4.2449065E-02
   -120.0000    	    37.22513    	    77.50000    	   0.6640489    
   -122.5000    	    38.16754    	    77.50000    	   -2.024293    
   -121.2500    	    38.16754    	    77.50000    	   0.1112124    
   -120.0000    	    38.16754    	    77.50000    	   0.3413723    
   -122.5000    	    39.10995    	    77.50000    	  -0.1090676    
   -121.2500    	    39.10995    	    77.50000    	   0.4874391    
   -120.0000    	    39.10995    	    77.50000    	   0.4460578    
   -122.5000    	    40.05236    	    77.50000    	    1.086008    
   -121.2500    	    40.05236    	    77.50000    	    1.037550    
   -120.0000    	    40.05236    	    77.50000    	   0.2999659    
   -122.5000    	    40.99477    	    77.50000    	   0.9515970    
   -121.2500    	    40.99477    	    77.50000    	   0.4308970    
   -120.0000    	    40.99477    	    77.50000    	  -0.7906364    
   -122.5000    	    41.93717    	    77.50000    	   0.3927258    
   -121.2500    	    41.93717    	    77.50000    	   -1.141162    
   -120.0000    	    41.93717    	    77.50000    	   -1.243134    
   -122.5000    	    42.87958    	    77.50000    	   -1.854368    
   -121.2500    	    42.87958    	    77.50000    	   -1.659122    
   -120.0000    	    42.87958    	    77.50000    	   -1.759714    
   -122.5000    	    37.22513    	    78.50000    	   0.1570309    
   -121.2500    	    37.22513    	    78.50000    	   0.0000000E+00
   -120.0000    	    37.22513    	    78.50000    	    1.028505    
   -122.5000    	    38.16754    	    78.50000    	   -1.858458    
   -121.2500    	    38.16754    	    78.50000    	   0.1172846    
   -120.0000    	    38.16754    	    78.50000    	   0.7113391    
   -122.5000    	    39.10995    	    78.50000    	  -0.1156361    
   -121.2500    	    39.10995    	    78.50000    	   0.5168187    
   -120.0000    	    39.10995    	    78.50000    	   0.5629604    
   -122.5000    	    40.05236    	    78.50000    	   0.8871791    
   -121.2500    	    40.05236    	    78.50000    	   0.9726626    
   -120.0000    	    40.05236    	    78.50000    	   0.4403432    
   -122.5000    	    40.99477    	    78.50000    	   0.8403986    
   -121.2500    	    40.99477    	    78.50000    	   0.3594923    
   -120.0000    	    40.99477    	    78.50000    	  -0.8542356    
   -122.5000    	    41.93717    	    78.50000    	   0.2562658    
   -121.2500    	    41.93717    	    78.50000    	   -1.401691    
   -120.0000    	    41.93717    	    78.50000    	   -1.523976    
   -122.5000    	    42.87958    	    78.50000    	   -2.128902    
   -121.2500    	    42.87958    	    78.50000    	   -1.995514    
   -120.0000    	    42.87958    	    78.50000    	   -2.171806    
   -122.5000    	    37.22513    	    79.50000    	   6.6728666E-02
   -121.2500    	    37.22513    	    79.50000    	   0.0000000E+00
   -120.0000    	    37.22513    	    79.50000    	   0.9369348    
   -122.5000    	    38.16754    	    79.50000    	   -1.731596    
   -121.2500    	    38.16754    	    79.50000    	  -0.1019640    
   -120.0000    	    38.16754    	    79.50000    	   0.5354300    
   -122.5000    	    39.10995    	    79.50000    	  -0.1081239    
   -121.2500    	    39.10995    	    79.50000    	   0.3844370    
   -120.0000    	    39.10995    	    79.50000    	   0.3176319    
   -122.5000    	    40.05236    	    79.50000    	   0.7138928    
   -121.2500    	    40.05236    	    79.50000    	   0.7052195    
   -120.0000    	    40.05236    	    79.50000    	   0.2202166    
   -122.5000    	    40.99477    	    79.50000    	   0.5536883    
   -121.2500    	    40.99477    	    79.50000    	  -0.3736742    
   -120.0000    	    40.99477    	    79.50000    	   -1.059523    
   -122.5000    	    41.93717    	    79.50000    	  -0.4619358    
   -121.2500    	    41.93717    	    79.50000    	   -1.628954    
   -120.0000    	    41.93717    	    79.50000    	   -1.795760    
   -122.5000    	    42.87958    	    79.50000    	   -2.312924    
   -121.2500    	    42.87958    	    79.50000    	   -2.305819    
   -120.0000    	    42.87958    	    79.50000    	   -2.533870    
   -122.5000    	    37.22513    	    89.50000    	    7.091664    
   -121.2500    	    37.22513    	    89.50000    	    5.824208    
   -120.0000    	    37.22513    	    89.50000    	    4.940088    
   -122.5000    	    38.16754    	    89.50000    	    6.189184    
   -121.2500    	    38.16754    	    89.50000    	    4.949712    
   -120.0000    	    38.16754    	    89.50000    	    3.901319    
   -122.5000    	    39.10995    	    89.50000    	    5.113924    
   -121.2500    	    39.10995    	    89.50000    	    4.251845    
   -120.0000    	    39.10995    	    89.50000    	    3.434201    
   -122.5000    	    40.05236    	    89.50000    	    4.112127    
   -121.2500    	    40.05236    	    89.50000    	    4.067572    
   -120.0000    	    40.05236    	    89.50000    	    3.262563    
   -122.5000    	    40.99477    	    89.50000    	    2.748120    
   -121.2500    	    40.99477    	    89.50000    	    2.586704    
   -120.0000    	    40.99477    	    89.50000    	    2.896040    
   -122.5000    	    41.93717    	    89.50000    	    1.747405    
   -121.2500    	    41.93717    	    89.50000    	    1.639032    
   -120.0000    	    41.93717    	    89.50000    	    2.444993    
   -122.5000    	    42.87958    	    89.50000    	    1.777228    
   -121.2500    	    42.87958    	    89.50000    	    1.925680    
   -120.0000    	    42.87958    	    89.50000    	    2.148745    
   -122.5000    	    37.22513    	    90.50000    	    6.923316    
   -121.2500    	    37.22513    	    90.50000    	    6.100141    
   -120.0000    	    37.22513    	    90.50000    	    4.753621    
   -122.5000    	    38.16754    	    90.50000    	    6.807442    
   -121.2500    	    38.16754    	    90.50000    	    5.606668    
   -120.0000    	    38.16754    	    90.50000    	    4.186310    
