lon	lat	T	LDEO ClimateGroup PROJECTS IPCC CMIP5 pdsi-spei pdsi CCSM4 r6i1p1 pdsi-all
   -120.0000    	    41.93717    	    19.50000    	   -1.786739    
   -122.5000    	    42.87958    	    19.50000    	  -0.2728421    
   -121.2500    	    42.87958    	    19.50000    	   -1.207347    
   -120.0000    	    42.87958    	    19.50000    	   -1.710728    
   -122.5000    	    37.22513    	    29.50000    	   0.6245019    
   -121.2500    	    37.22513    	    29.50000    	   0.8933082    
   -120.0000    	    37.22513    	    29.50000    	   0.8961743    
   -122.5000    	    38.16754    	    29.50000    	    1.624764    
   -121.2500    	    38.16754    	    29.50000    	    1.770615    
   -120.0000    	    38.16754    	    29.50000    	    1.520135    
   -122.5000    	    39.10995    	    29.50000    	    2.989656    
   -121.2500    	    39.10995    	    29.50000    	    2.872124    
   -120.0000    	    39.10995    	    29.50000    	    1.791045    
   -122.5000    	    40.05236    	    29.50000    	    3.777451    
   -121.2500    	    40.05236    	    29.50000    	    2.543960    
   -120.0000    	    40.05236    	    29.50000    	    1.463939    
   -122.5000    	    40.99477    	    29.50000    	    2.855999    
   -121.2500    	    40.99477    	    29.50000    	    2.165127    
   -120.0000    	    40.99477    	    29.50000    	    1.681090    
   -122.5000    	    41.93717    	    29.50000    	    2.400012    
   -121.2500    	    41.93717    	    29.50000    	    2.144688    
   -120.0000    	    41.93717    	    29.50000    	    1.976805    
   -122.5000    	    42.87958    	    29.50000    	    1.922100    
   -121.2500    	    42.87958    	    29.50000    	    1.891914    
   -120.0000    	    42.87958    	    29.50000    	    1.952742    
   -122.5000    	    37.22513    	    30.50000    	   0.6929456    
   -121.2500    	    37.22513    	    30.50000    	   0.7384365    
   -120.0000    	    37.22513    	    30.50000    	   0.5763340    
   -122.5000    	    38.16754    	    30.50000    	    1.513591    
   -121.2500    	    38.16754    	    30.50000    	    1.774944    
   -120.0000    	    38.16754    	    30.50000    	    1.422542    
   -122.5000    	    39.10995    	    30.50000    	    3.125327    
   -121.2500    	    39.10995    	    30.50000    	    2.938637    
   -120.0000    	    39.10995    	    30.50000    	    1.892251    
   -122.5000    	    40.05236    	    30.50000    	    3.702521    
   -121.2500    	    40.05236    	    30.50000    	    2.554868    
   -120.0000    	    40.05236    	    30.50000    	    1.654426    
   -122.5000    	    40.99477    	    30.50000    	    3.046458    
   -121.2500    	    40.99477    	    30.50000    	    2.532488    
   -120.0000    	    40.99477    	    30.50000    	    2.306153    
   -122.5000    	    41.93717    	    30.50000    	    2.773483    
   -121.2500    	    41.93717    	    30.50000    	    2.902567    
   -120.0000    	    41.93717    	    30.50000    	    3.091918    
   -122.5000    	    42.87958    	    30.50000    	    2.388669    
   -121.2500    	    42.87958    	    30.50000    	    2.697136    
   -120.0000    	    42.87958    	    30.50000    	    3.529693    
   -122.5000    	    37.22513    	    31.50000    	   0.5737128    
   -121.2500    	    37.22513    	    31.50000    	   0.6154360    
   -120.0000    	    37.22513    	    31.50000    	   0.4295202    
   -122.5000    	    38.16754    	    31.50000    	    1.344414    
   -121.2500    	    38.16754    	    31.50000    	    1.544133    
   -120.0000    	    38.16754    	    31.50000    	    1.156501    
   -122.5000    	    39.10995    	    31.50000    	    2.787668    
   -121.2500    	    39.10995    	    31.50000    	    2.555235    
   -120.0000    	    39.10995    	    31.50000    	    1.521472    
   -122.5000    	    40.05236    	    31.50000    	    3.284134    
   -121.2500    	    40.05236    	    31.50000    	    2.158635    
   -120.0000    	    40.05236    	    31.50000    	    1.412252    
   -122.5000    	    40.99477    	    31.50000    	    2.719088    
   -121.2500    	    40.99477    	    31.50000    	    2.294747    
   -120.0000    	    40.99477    	    31.50000    	    2.272357    
   -122.5000    	    41.93717    	    31.50000    	    2.729311    
   -121.2500    	    41.93717    	    31.50000    	    3.111309    
   -120.0000    	    41.93717    	    31.50000    	    3.458842    
   -122.5000    	    42.87958    	    31.50000    	    2.667574    
   -121.2500    	    42.87958    	    31.50000    	    3.153958    
   -120.0000    	    42.87958    	    31.50000    	    4.218009    
   -122.5000    	    37.22513    	    41.50000    	   -1.750081    
   -121.2500    	    37.22513    	    41.50000    	   -1.181308    
   -120.0000    	    37.22513    	    41.50000    	   -1.582392    
   -122.5000    	    38.16754    	    41.50000    	   -1.569913    
   -121.2500    	    38.16754    	    41.50000    	   -1.740426    
   -120.0000    	    38.16754    	    41.50000    	   -1.914376    
   -122.5000    	    39.10995    	    41.50000    	   -2.113231    
   -121.2500    	    39.10995    	    41.50000    	   -2.563025    
   -120.0000    	    39.10995    	    41.50000    	   -1.954752    
   -122.5000    	    40.05236    	    41.50000    	   -2.967605    
   -121.2500    	    40.05236    	    41.50000    	   -2.752217    
   -120.0000    	    40.05236    	    41.50000    	   -1.857354    
   -122.5000    	    40.99477    	    41.50000    	   -2.973904    
   -121.2500    	    40.99477    	    41.50000    	   -2.611846    
   -120.0000    	    40.99477    	    41.50000    	   -1.446916    
   -122.5000    	    41.93717    	    41.50000    	   -2.868385    
   -121.2500    	    41.93717    	    41.50000    	   -2.479821    
   -120.0000    	    41.93717    	    41.50000    	   -1.230865    
   -122.5000    	    42.87958    	    41.50000    	   -2.733806    
   -121.2500    	    42.87958    	    41.50000    	   -2.049020    
   -120.0000    	    42.87958    	    41.50000    	   -1.296324    
   -122.5000    	    37.22513    	    42.50000    	   -1.563242    
   -121.2500    	    37.22513    	    42.50000    	   -1.212903    
   -120.0000    	    37.22513    	    42.50000    	   -1.698532    
   -122.5000    	    38.16754    	    42.50000    	   -1.509137    
   -121.2500    	    38.16754    	    42.50000    	   -1.800700    
   -120.0000    	    38.16754    	    42.50000    	   -2.081545    
   -122.5000    	    39.10995    	    42.50000    	   -2.046648    
   -121.2500    	    39.10995    	    42.50000    	   -2.595634    
   -120.0000    	    39.10995    	    42.50000    	   -2.063195    
   -122.5000    	    40.05236    	    42.50000    	   -2.902196    
   -121.2500    	    40.05236    	    42.50000    	   -2.803741    
   -120.0000    	    40.05236    	    42.50000    	   -1.942205    
   -122.5000    	    40.99477    	    42.50000    	   -3.082899    
   -121.2500    	    40.99477    	    42.50000    	   -2.796409    
   -120.0000    	    40.99477    	    42.50000    	   -1.548437    
   -122.5000    	    41.93717    	    42.50000    	   -3.191573    
   -121.2500    	    41.93717    	    42.50000    	   -2.716855    
   -120.0000    	    41.93717    	    42.50000    	   -1.509710    
   -122.5000    	    42.87958    	    42.50000    	   -3.159101    
   -121.2500    	    42.87958    	    42.50000    	   -2.401350    
   -120.0000    	    42.87958    	    42.50000    	   -1.725744    
   -122.5000    	    37.22513    	    43.50000    	   -1.411105    
   -121.2500    	    37.22513    	    43.50000    	   -1.113578    
   -120.0000    	    37.22513    	    43.50000    	   -1.606230    
   -122.5000    	    38.16754    	    43.50000    	   -1.360573    
   -121.2500    	    38.16754    	    43.50000    	   -1.660809    
   -120.0000    	    38.16754    	    43.50000    	   -1.982810    
   -122.5000    	    39.10995    	    43.50000    	   -1.857534    
   -121.2500    	    39.10995    	    43.50000    	   -2.409315    
   -120.0000    	    39.10995    	    43.50000    	   -2.022791    
   -122.5000    	    40.05236    	    43.50000    	   -2.670482    
   -121.2500    	    40.05236    	    43.50000    	   -2.663667    
   -120.0000    	    40.05236    	    43.50000    	   -1.952464    
   -122.5000    	    40.99477    	    43.50000    	   -2.865187    
   -121.2500    	    40.99477    	    43.50000    	   -2.671477    
   -120.0000    	    40.99477    	    43.50000    	   -1.615587    
   -122.5000    	    41.93717    	    43.50000    	   -2.997808    
   -121.2500    	    41.93717    	    43.50000    	   -2.664009    
   -120.0000    	    41.93717    	    43.50000    	   -1.670401    
   -122.5000    	    42.87958    	    43.50000    	   -2.975938    
   -121.2500    	    42.87958    	    43.50000    	   -2.325578    
   -120.0000    	    42.87958    	    43.50000    	   -1.827681    
   -122.5000    	    37.22513    	    53.50000    	   -1.466646    
   -121.2500    	    37.22513    	    53.50000    	   -1.796378    
   -120.0000    	    37.22513    	    53.50000    	   -2.629531    
   -122.5000    	    38.16754    	    53.50000    	   0.5854712    
   -121.2500    	    38.16754    	    53.50000    	   -1.263175    
   -120.0000    	    38.16754    	    53.50000    	   -1.904561    
   -122.5000    	    39.10995    	    53.50000    	   0.6211448    
   -121.2500    	    39.10995    	    53.50000    	   -1.193883    
   -120.0000    	    39.10995    	    53.50000    	   -1.351582    
   -122.5000    	    40.05236    	    53.50000    	  -0.6533183    
   -121.2500    	    40.05236    	    53.50000    	  -0.6950216    
   -120.0000    	    40.05236    	    53.50000    	  -0.6637552    
   -122.5000    	    40.99477    	    53.50000    	  -0.6609624    
   -121.2500    	    40.99477    	    53.50000    	  -0.5217391    
   -120.0000    	    40.99477    	    53.50000    	  -0.7407979    
   -122.5000    	    41.93717    	    53.50000    	  -0.6010906    
   -121.2500    	    41.93717    	    53.50000    	  -0.6475405    
   -120.0000    	    41.93717    	    53.50000    	  -0.9974773    
   -122.5000    	    42.87958    	    53.50000    	  -0.5422928    
   -121.2500    	    42.87958    	    53.50000    	  -0.4709956    
   -120.0000    	    42.87958    	    53.50000    	  -0.6145970    
   -122.5000    	    37.22513    	    54.50000    	   -1.376911    
   -121.2500    	    37.22513    	    54.50000    	   -1.777344    
   -120.0000    	    37.22513    	    54.50000    	   -2.606883    
   -122.5000    	    38.16754    	    54.50000    	   0.3998430    
   -121.2500    	    38.16754    	    54.50000    	   -1.365762    
   -120.0000    	    38.16754    	    54.50000    	   -2.015787    
   -122.5000    	    39.10995    	    54.50000    	   0.4267058    
   -121.2500    	    39.10995    	    54.50000    	   -1.404665    
   -120.0000    	    39.10995    	    54.50000    	   -1.547652    
   -122.5000    	    40.05236    	    54.50000    	  -0.9295537    
   -121.2500    	    40.05236    	    54.50000    	  -0.9547970    
   -120.0000    	    40.05236    	    54.50000    	  -0.9482977    
   -122.5000    	    40.99477    	    54.50000    	  -0.8598002    
   -121.2500    	    40.99477    	    54.50000    	  -0.7666348    
   -120.0000    	    40.99477    	    54.50000    	   -1.032135    
   -122.5000    	    41.93717    	    54.50000    	  -0.7869081    
   -121.2500    	    41.93717    	    54.50000    	  -0.8707163    
   -120.0000    	    41.93717    	    54.50000    	   -1.240586    
   -122.5000    	    42.87958    	    54.50000    	  -0.5010583    
   -121.2500    	    42.87958    	    54.50000    	  -0.5282463    
   -120.0000    	    42.87958    	    54.50000    	  -0.8148396    
   -122.5000    	    37.22513    	    55.50000    	   -1.255510    
   -121.2500    	    37.22513    	    55.50000    	   -1.632923    
   -120.0000    	    37.22513    	    55.50000    	   -2.421398    
   -122.5000    	    38.16754    	    55.50000    	   0.3217591    
   -121.2500    	    38.16754    	    55.50000    	   -1.273307    
   -120.0000    	    38.16754    	    55.50000    	   -1.913524    
   -122.5000    	    39.10995    	    55.50000    	   0.3573535    
   -121.2500    	    39.10995    	    55.50000    	   -1.330741    
   -120.0000    	    39.10995    	    55.50000    	   -1.544537    
   -122.5000    	    40.05236    	    55.50000    	  -0.8975499    
   -121.2500    	    40.05236    	    55.50000    	  -0.9945190    
   -120.0000    	    40.05236    	    55.50000    	   -1.037382    
   -122.5000    	    40.99477    	    55.50000    	  -0.9013020    
   -121.2500    	    40.99477    	    55.50000    	  -0.8991663    
   -120.0000    	    40.99477    	    55.50000    	   -1.157815    
   -122.5000    	    41.93717    	    55.50000    	  -0.8616607    
   -121.2500    	    41.93717    	    55.50000    	   -1.054523    
   -120.0000    	    41.93717    	    55.50000    	   -1.414529    
   -122.5000    	    42.87958    	    55.50000    	  -0.4630643    
   -121.2500    	    42.87958    	    55.50000    	  -0.6688788    
   -120.0000    	    42.87958    	    55.50000    	   -1.051822    
   -122.5000    	    37.22513    	    65.50000    	   -1.690084    
   -121.2500    	    37.22513    	    65.50000    	   -2.312824    
   -120.0000    	    37.22513    	    65.50000    	   -2.549616    
   -122.5000    	    38.16754    	    65.50000    	   -2.116149    
   -121.2500    	    38.16754    	    65.50000    	   -2.211271    
   -120.0000    	    38.16754    	    65.50000    	   -2.101146    
   -122.5000    	    39.10995    	    65.50000    	   -2.405702    
   -121.2500    	    39.10995    	    65.50000    	   -2.002275    
   -120.0000    	    39.10995    	    65.50000    	   -1.789371    
   -122.5000    	    40.05236    	    65.50000    	   -2.475898    
   -121.2500    	    40.05236    	    65.50000    	   -2.069654    
   -120.0000    	    40.05236    	    65.50000    	   -1.776985    
   -122.5000    	    40.99477    	    65.50000    	   -2.362162    
   -121.2500    	    40.99477    	    65.50000    	   -1.954320    
   -120.0000    	    40.99477    	    65.50000    	   -1.892264    
   -122.5000    	    41.93717    	    65.50000    	   -1.986823    
   -121.2500    	    41.93717    	    65.50000    	   -1.598458    
   -120.0000    	    41.93717    	    65.50000    	   -1.662509    
   -122.5000    	    42.87958    	    65.50000    	   -1.589757    
   -121.2500    	    42.87958    	    65.50000    	   -1.267786    
   -120.0000    	    42.87958    	    65.50000    	   -1.147645    
   -122.5000    	    37.22513    	    66.50000    	   -1.684706    
   -121.2500    	    37.22513    	    66.50000    	   -2.270410    
   -120.0000    	    37.22513    	    66.50000    	   -2.571199    
   -122.5000    	    38.16754    	    66.50000    	   -2.064693    
   -121.2500    	    38.16754    	    66.50000    	   -2.258280    
   -120.0000    	    38.16754    	    66.50000    	   -2.311970    
   -122.5000    	    39.10995    	    66.50000    	   -2.340880    
   -121.2500    	    39.10995    	    66.50000    	   -2.231939    
   -120.0000    	    39.10995    	    66.50000    	   -2.114168    
   -122.5000    	    40.05236    	    66.50000    	   -2.698127    
   -121.2500    	    40.05236    	    66.50000    	   -2.418815    
   -120.0000    	    40.05236    	    66.50000    	   -2.121993    
   -122.5000    	    40.99477    	    66.50000    	   -2.737793    
   -121.2500    	    40.99477    	    66.50000    	   -2.321280    
   -120.0000    	    40.99477    	    66.50000    	   -2.133298    
   -122.5000    	    41.93717    	    66.50000    	   -2.428783    
   -121.2500    	    41.93717    	    66.50000    	   -1.848654    
   -120.0000    	    41.93717    	    66.50000    	   -1.852779    
   -122.5000    	    42.87958    	    66.50000    	   -1.959065    
   -121.2500    	    42.87958    	    66.50000    	   -1.375412    
   -120.0000    	    42.87958    	    66.50000    	   -1.119923    
   -122.5000    	    37.22513    	    67.50000    	   -1.590968    
   -121.2500    	    37.22513    	    67.50000    	   -2.074731    
   -120.0000    	    37.22513    	    67.50000    	   -2.390385    
   -122.5000    	    38.16754    	    67.50000    	   -1.882338    
   -121.2500    	    38.16754    	    67.50000    	   -2.068627    
   -120.0000    	    38.16754    	    67.50000    	   -2.189854    
   -122.5000    	    39.10995    	    67.50000    	   -2.126403    
   -121.2500    	    39.10995    	    67.50000    	   -2.081651    
   -120.0000    	    39.10995    	    67.50000    	   -2.067447    
   -122.5000    	    40.05236    	    67.50000    	   -2.483371    
   -121.2500    	    40.05236    	    67.50000    	   -2.317879    
   -120.0000    	    40.05236    	    67.50000    	   -2.133771    
   -122.5000    	    40.99477    	    67.50000    	   -2.595396    
   -121.2500    	    40.99477    	    67.50000    	   -2.298708    
   -120.0000    	    40.99477    	    67.50000    	   -2.180422    
   -122.5000    	    41.93717    	    67.50000    	   -2.401219    
   -121.2500    	    41.93717    	    67.50000    	   -1.967920    
   -120.0000    	    41.93717    	    67.50000    	   -1.992421    
   -122.5000    	    42.87958    	    67.50000    	   -1.989433    
   -121.2500    	    42.87958    	    67.50000    	   -1.556747    
   -120.0000    	    42.87958    	    67.50000    	   -1.297956    
   -122.5000    	    37.22513    	    77.50000    	   0.2457563    
   -121.2500    	    37.22513    	    77.50000    	  -0.5232262    
   -120.0000    	    37.22513    	    77.50000    	    1.555537    
   -122.5000    	    38.16754    	    77.50000    	    1.313991    
   -121.2500    	    38.16754    	    77.50000    	    1.993996    
   -120.0000    	    38.16754    	    77.50000    	    1.892047    
   -122.5000    	    39.10995    	    77.50000    	    2.121546    
   -121.2500    	    39.10995    	    77.50000    	    2.355003    
   -120.0000    	    39.10995    	    77.50000    	    1.532749    
   -122.5000    	    40.05236    	    77.50000    	    2.881604    
   -121.2500    	    40.05236    	    77.50000    	    2.112664    
   -120.0000    	    40.05236    	    77.50000    	    1.256450    
   -122.5000    	    40.99477    	    77.50000    	    2.522529    
   -121.2500    	    40.99477    	    77.50000    	    1.586113    
   -120.0000    	    40.99477    	    77.50000    	    1.370264    
   -122.5000    	    41.93717    	    77.50000    	    2.462421    
   -121.2500    	    41.93717    	    77.50000    	    1.627499    
   -120.0000    	    41.93717    	    77.50000    	    1.666259    
   -122.5000    	    42.87958    	    77.50000    	    2.739453    
   -121.2500    	    42.87958    	    77.50000    	    2.219009    
   -120.0000    	    42.87958    	    77.50000    	    1.731324    
   -122.5000    	    37.22513    	    78.50000    	  -0.1620427    
   -121.2500    	    37.22513    	    78.50000    	  -0.1287055    
   -120.0000    	    37.22513    	    78.50000    	    1.591947    
   -122.5000    	    38.16754    	    78.50000    	    1.658470    
   -121.2500    	    38.16754    	    78.50000    	    2.565597    
   -120.0000    	    38.16754    	    78.50000    	    2.271364    
   -122.5000    	    39.10995    	    78.50000    	    2.951414    
   -121.2500    	    39.10995    	    78.50000    	    3.475890    
   -120.0000    	    39.10995    	    78.50000    	    2.448020    
   -122.5000    	    40.05236    	    78.50000    	    4.131317    
   -121.2500    	    40.05236    	    78.50000    	    3.216424    
   -120.0000    	    40.05236    	    78.50000    	    1.969452    
   -122.5000    	    40.99477    	    78.50000    	    3.531079    
   -121.2500    	    40.99477    	    78.50000    	    2.629459    
   -120.0000    	    40.99477    	    78.50000    	    2.352762    
   -122.5000    	    41.93717    	    78.50000    	    3.461334    
   -121.2500    	    41.93717    	    78.50000    	    3.084656    
   -120.0000    	    41.93717    	    78.50000    	    3.099044    
   -122.5000    	    42.87958    	    78.50000    	    3.990311    
   -121.2500    	    42.87958    	    78.50000    	    3.507353    
   -120.0000    	    42.87958    	    78.50000    	    3.284399    
   -122.5000    	    37.22513    	    79.50000    	   0.5061018    
   -121.2500    	    37.22513    	    79.50000    	   0.0000000E+00
   -120.0000    	    37.22513    	    79.50000    	    1.476468    
   -122.5000    	    38.16754    	    79.50000    	    2.692811    
   -121.2500    	    38.16754    	    79.50000    	    3.087543    
   -120.0000    	    38.16754    	    79.50000    	    2.408403    
   -122.5000    	    39.10995    	    79.50000    	    4.403281    
   -121.2500    	    39.10995    	    79.50000    	    5.123566    
   -120.0000    	    39.10995    	    79.50000    	    3.191516    
   -122.5000    	    40.05236    	    79.50000    	    5.605636    
   -121.2500    	    40.05236    	    79.50000    	    4.831534    
   -120.0000    	    40.05236    	    79.50000    	    2.966435    
   -122.5000    	    40.99477    	    79.50000    	    4.590333    
   -121.2500    	    40.99477    	    79.50000    	    3.976611    
   -120.0000    	    40.99477    	    79.50000    	    3.713741    
   -122.5000    	    41.93717    	    79.50000    	    4.759526    
   -121.2500    	    41.93717    	    79.50000    	    4.562034    
   -120.0000    	    41.93717    	    79.50000    	    4.892934    
   -122.5000    	    42.87958    	    79.50000    	    5.821353    
   -121.2500    	    42.87958    	    79.50000    	    5.160146    
   -120.0000    	    42.87958    	    79.50000    	    5.010732    
   -122.5000    	    37.22513    	    89.50000    	   0.6514536    
   -121.2500    	    37.22513    	    89.50000    	   0.7793238    
   -120.0000    	    37.22513    	    89.50000    	   0.3827041    
   -122.5000    	    38.16754    	    89.50000    	    1.216257    
   -121.2500    	    38.16754    	    89.50000    	    1.450751    
   -120.0000    	    38.16754    	    89.50000    	   0.9045137    
   -122.5000    	    39.10995    	    89.50000    	    2.495048    
   -121.2500    	    39.10995    	    89.50000    	   -4.266455    
   -120.0000    	    39.10995    	    89.50000    	    1.337680    
   -122.5000    	    40.05236    	    89.50000    	    3.374321    
   -121.2500    	    40.05236    	    89.50000    	   -26.01417    
   -120.0000    	    40.05236    	    89.50000    	  -0.5080414    
   -122.5000    	    40.99477    	    89.50000    	    3.110016    
   -121.2500    	    40.99477    	    89.50000    	   0.9200357    
   -120.0000    	    40.99477    	    89.50000    	  -0.6188372    
   -122.5000    	    41.93717    	    89.50000    	    3.360299    
   -121.2500    	    41.93717    	    89.50000    	  -4.4976547E-02
   -120.0000    	    41.93717    	    89.50000    	  -0.5487913    
   -122.5000    	    42.87958    	    89.50000    	    3.118908    
   -121.2500    	    42.87958    	    89.50000    	  -8.0694228E-02
   -120.0000    	    42.87958    	    89.50000    	  -0.2030052    
   -122.5000    	    37.22513    	    90.50000    	   0.5955720    
