lon	lat	T	LDEO ClimateGroup PROJECTS IPCC CMIP5 pdsi-spei pdsi CCSM4 r2i1p1 pdsi-all
   -120.0000    	    40.05236    	    7.500000    	   -1.061808    
   -122.5000    	    40.99477    	    7.500000    	   -1.036586    
   -121.2500    	    40.99477    	    7.500000    	  -0.9192604    
   -120.0000    	    40.99477    	    7.500000    	   -1.248748    
   -122.5000    	    41.93717    	    7.500000    	   -1.226154    
   -121.2500    	    41.93717    	    7.500000    	   -1.231276    
   -120.0000    	    41.93717    	    7.500000    	   -1.701714    
   -122.5000    	    42.87958    	    7.500000    	   -1.283966    
   -121.2500    	    42.87958    	    7.500000    	   -1.481386    
   -120.0000    	    42.87958    	    7.500000    	   -1.811674    
   -122.5000    	    37.22513    	    17.50000    	    4.032310    
   -121.2500    	    37.22513    	    17.50000    	    3.702210    
   -120.0000    	    37.22513    	    17.50000    	    3.380286    
   -122.5000    	    38.16754    	    17.50000    	    3.735300    
   -121.2500    	    38.16754    	    17.50000    	    3.966516    
   -120.0000    	    38.16754    	    17.50000    	    3.482154    
   -122.5000    	    39.10995    	    17.50000    	    4.109513    
   -121.2500    	    39.10995    	    17.50000    	    3.995918    
   -120.0000    	    39.10995    	    17.50000    	    3.773477    
   -122.5000    	    40.05236    	    17.50000    	    4.356858    
   -121.2500    	    40.05236    	    17.50000    	    4.863069    
   -120.0000    	    40.05236    	    17.50000    	    4.358737    
   -122.5000    	    40.99477    	    17.50000    	    4.713933    
   -121.2500    	    40.99477    	    17.50000    	    5.274821    
   -120.0000    	    40.99477    	    17.50000    	    4.857573    
   -122.5000    	    41.93717    	    17.50000    	    3.703579    
   -121.2500    	    41.93717    	    17.50000    	    4.062872    
   -120.0000    	    41.93717    	    17.50000    	    4.073827    
   -122.5000    	    42.87958    	    17.50000    	    3.050582    
   -121.2500    	    42.87958    	    17.50000    	  -0.2135359    
   -120.0000    	    42.87958    	    17.50000    	   0.0000000E+00
   -122.5000    	    37.22513    	    18.50000    	    3.659653    
   -121.2500    	    37.22513    	    18.50000    	    3.588238    
   -120.0000    	    37.22513    	    18.50000    	    3.518335    
   -122.5000    	    38.16754    	    18.50000    	    3.532535    
   -121.2500    	    38.16754    	    18.50000    	    3.821376    
   -120.0000    	    38.16754    	    18.50000    	    3.588670    
   -122.5000    	    39.10995    	    18.50000    	    3.883347    
   -121.2500    	    39.10995    	    18.50000    	    4.039543    
   -120.0000    	    39.10995    	    18.50000    	    3.887829    
   -122.5000    	    40.05236    	    18.50000    	    5.390111    
   -121.2500    	    40.05236    	    18.50000    	    5.830025    
   -120.0000    	    40.05236    	    18.50000    	    4.777573    
   -122.5000    	    40.99477    	    18.50000    	    5.600204    
   -121.2500    	    40.99477    	    18.50000    	    5.785941    
   -120.0000    	    40.99477    	    18.50000    	    5.377478    
   -122.5000    	    41.93717    	    18.50000    	    3.667832    
   -121.2500    	    41.93717    	    18.50000    	    4.045738    
   -120.0000    	    41.93717    	    18.50000    	    4.253192    
   -122.5000    	    42.87958    	    18.50000    	  -7.4857287E-02
   -121.2500    	    42.87958    	    18.50000    	  -0.5791796    
   -120.0000    	    42.87958    	    18.50000    	  -0.2231135    
   -122.5000    	    37.22513    	    19.50000    	    3.153224    
   -121.2500    	    37.22513    	    19.50000    	    3.202451    
   -120.0000    	    37.22513    	    19.50000    	    3.154260    
   -122.5000    	    38.16754    	    19.50000    	  -6.4768828E-02
   -121.2500    	    38.16754    	    19.50000    	    3.403638    
   -120.0000    	    38.16754    	    19.50000    	    3.204774    
   -122.5000    	    39.10995    	    19.50000    	  -2.5373721E-02
   -121.2500    	    39.10995    	    19.50000    	    3.582806    
   -120.0000    	    39.10995    	    19.50000    	    3.414172    
   -122.5000    	    40.05236    	    19.50000    	  -2.0507639E-02
   -121.2500    	    40.05236    	    19.50000    	  -0.1273342    
   -120.0000    	    40.05236    	    19.50000    	    4.099513    
   -122.5000    	    40.99477    	    19.50000    	  -0.1389876    
   -121.2500    	    40.99477    	    19.50000    	  -0.1696456    
   -120.0000    	    40.99477    	    19.50000    	  -0.2124630    
   -122.5000    	    41.93717    	    19.50000    	  -0.2403381    
   -121.2500    	    41.93717    	    19.50000    	  -0.2761562    
   -120.0000    	    41.93717    	    19.50000    	  -0.3440014    
   -122.5000    	    42.87958    	    19.50000    	  -0.3874441    
   -121.2500    	    42.87958    	    19.50000    	  -0.9655904    
   -120.0000    	    42.87958    	    19.50000    	  -0.7797447    
   -122.5000    	    37.22513    	    29.50000    	   -2.030191    
   -121.2500    	    37.22513    	    29.50000    	   -2.613267    
   -120.0000    	    37.22513    	    29.50000    	   -2.790694    
   -122.5000    	    38.16754    	    29.50000    	   -2.024710    
   -121.2500    	    38.16754    	    29.50000    	   -2.515125    
   -120.0000    	    38.16754    	    29.50000    	   -2.619223    
   -122.5000    	    39.10995    	    29.50000    	   -1.839662    
   -121.2500    	    39.10995    	    29.50000    	   -1.844899    
   -120.0000    	    39.10995    	    29.50000    	   -2.276556    
   -122.5000    	    40.05236    	    29.50000    	   -1.437727    
   -121.2500    	    40.05236    	    29.50000    	   -1.836294    
   -120.0000    	    40.05236    	    29.50000    	   -2.082615    
   -122.5000    	    40.99477    	    29.50000    	  -0.8852399    
   -121.2500    	    40.99477    	    29.50000    	   -1.365738    
   -120.0000    	    40.99477    	    29.50000    	   -1.583063    
   -122.5000    	    41.93717    	    29.50000    	   0.9210065    
   -121.2500    	    41.93717    	    29.50000    	  -0.6966522    
   -120.0000    	    41.93717    	    29.50000    	   0.2290804    
   -122.5000    	    42.87958    	    29.50000    	    1.338441    
   -121.2500    	    42.87958    	    29.50000    	  -3.0817894E-02
   -120.0000    	    42.87958    	    29.50000    	  -3.1017262E-02
   -122.5000    	    37.22513    	    30.50000    	   -1.795942    
   -121.2500    	    37.22513    	    30.50000    	   -2.373069    
   -120.0000    	    37.22513    	    30.50000    	   -2.421799    
   -122.5000    	    38.16754    	    30.50000    	   -1.849084    
   -121.2500    	    38.16754    	    30.50000    	   -2.398826    
   -120.0000    	    38.16754    	    30.50000    	   -2.572062    
   -122.5000    	    39.10995    	    30.50000    	   -1.771316    
   -121.2500    	    39.10995    	    30.50000    	   -1.914244    
   -120.0000    	    39.10995    	    30.50000    	   -2.354111    
   -122.5000    	    40.05236    	    30.50000    	   -1.407880    
   -121.2500    	    40.05236    	    30.50000    	   -1.899133    
   -120.0000    	    40.05236    	    30.50000    	   -2.190247    
   -122.5000    	    40.99477    	    30.50000    	  -0.8733194    
   -121.2500    	    40.99477    	    30.50000    	   -1.216438    
   -120.0000    	    40.99477    	    30.50000    	   -1.553775    
   -122.5000    	    41.93717    	    30.50000    	   0.7885023    
   -121.2500    	    41.93717    	    30.50000    	  -0.6184649    
   -120.0000    	    41.93717    	    30.50000    	   0.3085017    
   -122.5000    	    42.87958    	    30.50000    	   1.3359891E-02
   -121.2500    	    42.87958    	    30.50000    	  -0.1200594    
   -120.0000    	    42.87958    	    30.50000    	   5.0609663E-02
   -122.5000    	    37.22513    	    31.50000    	   -1.502545    
   -121.2500    	    37.22513    	    31.50000    	   -2.136936    
   -120.0000    	    37.22513    	    31.50000    	   -2.219298    
   -122.5000    	    38.16754    	    31.50000    	   -1.619923    
   -121.2500    	    38.16754    	    31.50000    	   -2.158380    
   -120.0000    	    38.16754    	    31.50000    	   -2.343786    
   -122.5000    	    39.10995    	    31.50000    	   -1.585856    
   -121.2500    	    39.10995    	    31.50000    	   -1.770109    
   -120.0000    	    39.10995    	    31.50000    	   -2.242825    
   -122.5000    	    40.05236    	    31.50000    	   -1.318076    
   -121.2500    	    40.05236    	    31.50000    	   -1.827794    
   -120.0000    	    40.05236    	    31.50000    	   -2.161223    
   -122.5000    	    40.99477    	    31.50000    	  -0.9238284    
   -121.2500    	    40.99477    	    31.50000    	   -1.305206    
   -120.0000    	    40.99477    	    31.50000    	   -1.593274    
   -122.5000    	    41.93717    	    31.50000    	   0.5124022    
   -121.2500    	    41.93717    	    31.50000    	  -0.8100554    
   -120.0000    	    41.93717    	    31.50000    	   0.1486132    
   -122.5000    	    42.87958    	    31.50000    	  -0.1985476    
   -121.2500    	    42.87958    	    31.50000    	  -0.3775877    
   -120.0000    	    42.87958    	    31.50000    	  -0.1992858    
   -122.5000    	    37.22513    	    41.50000    	    3.714864    
   -121.2500    	    37.22513    	    41.50000    	    2.799362    
   -120.0000    	    37.22513    	    41.50000    	    2.315783    
   -122.5000    	    38.16754    	    41.50000    	    2.593395    
   -121.2500    	    38.16754    	    41.50000    	    2.052151    
   -120.0000    	    38.16754    	    41.50000    	    1.661667    
   -122.5000    	    39.10995    	    41.50000    	    1.634164    
   -121.2500    	    39.10995    	    41.50000    	  -0.2973619    
   -120.0000    	    39.10995    	    41.50000    	    1.604904    
   -122.5000    	    40.05236    	    41.50000    	  -0.5237556    
   -121.2500    	    40.05236    	    41.50000    	    1.168629    
   -120.0000    	    40.05236    	    41.50000    	    2.011385    
   -122.5000    	    40.99477    	    41.50000    	  -0.3094620    
   -121.2500    	    40.99477    	    41.50000    	    1.900992    
   -120.0000    	    40.99477    	    41.50000    	    2.505946    
   -122.5000    	    41.93717    	    41.50000    	   0.4077277    
   -121.2500    	    41.93717    	    41.50000    	    1.996482    
   -120.0000    	    41.93717    	    41.50000    	    2.614591    
   -122.5000    	    42.87958    	    41.50000    	    1.700270    
   -121.2500    	    42.87958    	    41.50000    	    1.573587    
   -120.0000    	    42.87958    	    41.50000    	    2.026111    
   -122.5000    	    37.22513    	    42.50000    	    3.394223    
   -121.2500    	    37.22513    	    42.50000    	    2.722769    
   -120.0000    	    37.22513    	    42.50000    	    2.090604    
   -122.5000    	    38.16754    	    42.50000    	    2.600269    
   -121.2500    	    38.16754    	    42.50000    	    1.972336    
   -120.0000    	    38.16754    	    42.50000    	    1.440453    
   -122.5000    	    39.10995    	    42.50000    	    1.623610    
   -121.2500    	    39.10995    	    42.50000    	  -0.1955229    
   -120.0000    	    39.10995    	    42.50000    	    1.616481    
   -122.5000    	    40.05236    	    42.50000    	   0.2568079    
   -121.2500    	    40.05236    	    42.50000    	    1.491264    
   -120.0000    	    40.05236    	    42.50000    	    2.645463    
   -122.5000    	    40.99477    	    42.50000    	   0.5330350    
   -121.2500    	    40.99477    	    42.50000    	    2.316844    
   -120.0000    	    40.99477    	    42.50000    	    3.476956    
   -122.5000    	    41.93717    	    42.50000    	   0.6707296    
   -121.2500    	    41.93717    	    42.50000    	    2.258370    
   -120.0000    	    41.93717    	    42.50000    	    3.354786    
   -122.5000    	    42.87958    	    42.50000    	    1.967001    
   -121.2500    	    42.87958    	    42.50000    	    1.737320    
   -120.0000    	    42.87958    	    42.50000    	    2.678655    
   -122.5000    	    37.22513    	    43.50000    	  -9.8726794E-02
   -121.2500    	    37.22513    	    43.50000    	    2.623354    
   -120.0000    	    37.22513    	    43.50000    	    2.406490    
   -122.5000    	    38.16754    	    43.50000    	  -1.2826662E-02
   -121.2500    	    38.16754    	    43.50000    	    2.040855    
   -120.0000    	    38.16754    	    43.50000    	    1.571264    
   -122.5000    	    39.10995    	    43.50000    	  -1.6447023E-02
   -121.2500    	    39.10995    	    43.50000    	   0.1980483    
   -120.0000    	    39.10995    	    43.50000    	    1.656271    
   -122.5000    	    40.05236    	    43.50000    	  -0.2594358    
   -121.2500    	    40.05236    	    43.50000    	    1.389548    
   -120.0000    	    40.05236    	    43.50000    	    2.858824    
   -122.5000    	    40.99477    	    43.50000    	   0.4379817    
   -121.2500    	    40.99477    	    43.50000    	    2.221098    
   -120.0000    	    40.99477    	    43.50000    	    3.697135    
   -122.5000    	    41.93717    	    43.50000    	   0.5405837    
   -121.2500    	    41.93717    	    43.50000    	    2.142680    
   -120.0000    	    41.93717    	    43.50000    	    3.414606    
   -122.5000    	    42.87958    	    43.50000    	   0.0000000E+00
   -121.2500    	    42.87958    	    43.50000    	  -5.8501582E-03
   -120.0000    	    42.87958    	    43.50000    	    2.834356    
   -122.5000    	    37.22513    	    53.50000    	   0.3810401    
   -121.2500    	    37.22513    	    53.50000    	   0.4166692    
   -120.0000    	    37.22513    	    53.50000    	   0.3023720    
   -122.5000    	    38.16754    	    53.50000    	   0.5761121    
   -121.2500    	    38.16754    	    53.50000    	   0.4128686    
   -120.0000    	    38.16754    	    53.50000    	  -0.5221907    
   -122.5000    	    39.10995    	    53.50000    	   0.8149792    
   -121.2500    	    39.10995    	    53.50000    	   0.6008771    
   -120.0000    	    39.10995    	    53.50000    	   -1.131727    
   -122.5000    	    40.05236    	    53.50000    	    1.358622    
   -121.2500    	    40.05236    	    53.50000    	   0.5548688    
   -120.0000    	    40.05236    	    53.50000    	   -1.583254    
   -122.5000    	    40.99477    	    53.50000    	    1.652950    
   -121.2500    	    40.99477    	    53.50000    	   0.5612888    
   -120.0000    	    40.99477    	    53.50000    	   -1.764867    
   -122.5000    	    41.93717    	    53.50000    	    1.833539    
   -121.2500    	    41.93717    	    53.50000    	   0.8720978    
   -120.0000    	    41.93717    	    53.50000    	   0.6909532    
   -122.5000    	    42.87958    	    53.50000    	    2.234193    
   -121.2500    	    42.87958    	    53.50000    	    1.220054    
   -120.0000    	    42.87958    	    53.50000    	    1.222652    
   -122.5000    	    37.22513    	    54.50000    	  -0.2870856    
   -121.2500    	    37.22513    	    54.50000    	   0.4111742    
   -120.0000    	    37.22513    	    54.50000    	   0.2633679    
   -122.5000    	    38.16754    	    54.50000    	   0.6850897    
   -121.2500    	    38.16754    	    54.50000    	   0.5320156    
   -120.0000    	    38.16754    	    54.50000    	  -0.5168746    
   -122.5000    	    39.10995    	    54.50000    	    1.135926    
   -121.2500    	    39.10995    	    54.50000    	   0.7905564    
   -120.0000    	    39.10995    	    54.50000    	   -1.101681    
   -122.5000    	    40.05236    	    54.50000    	    2.169459    
   -121.2500    	    40.05236    	    54.50000    	   0.7485525    
   -120.0000    	    40.05236    	    54.50000    	   -1.499632    
   -122.5000    	    40.99477    	    54.50000    	    2.647912    
   -121.2500    	    40.99477    	    54.50000    	   0.7214615    
   -120.0000    	    40.99477    	    54.50000    	   -1.611824    
   -122.5000    	    41.93717    	    54.50000    	    2.715582    
   -121.2500    	    41.93717    	    54.50000    	    1.194327    
   -120.0000    	    41.93717    	    54.50000    	   0.8816667    
   -122.5000    	    42.87958    	    54.50000    	    2.714625    
   -121.2500    	    42.87958    	    54.50000    	    1.705207    
   -120.0000    	    42.87958    	    54.50000    	    1.802401    
   -122.5000    	    37.22513    	    55.50000    	   0.3561123    
   -121.2500    	    37.22513    	    55.50000    	   0.3612387    
   -120.0000    	    37.22513    	    55.50000    	   0.1872084    
   -122.5000    	    38.16754    	    55.50000    	   0.6334862    
   -121.2500    	    38.16754    	    55.50000    	   0.4462379    
   -120.0000    	    38.16754    	    55.50000    	  -0.5347426    
   -122.5000    	    39.10995    	    55.50000    	    1.031983    
   -121.2500    	    39.10995    	    55.50000    	   0.6477847    
   -120.0000    	    39.10995    	    55.50000    	   -1.128310    
   -122.5000    	    40.05236    	    55.50000    	    1.887285    
   -121.2500    	    40.05236    	    55.50000    	   0.5365800    
   -120.0000    	    40.05236    	    55.50000    	   -1.561443    
   -122.5000    	    40.99477    	    55.50000    	    2.386412    
   -121.2500    	    40.99477    	    55.50000    	   0.5699276    
   -120.0000    	    40.99477    	    55.50000    	   -1.690447    
   -122.5000    	    41.93717    	    55.50000    	    2.340822    
   -121.2500    	    41.93717    	    55.50000    	   0.9775177    
   -120.0000    	    41.93717    	    55.50000    	   0.6945846    
   -122.5000    	    42.87958    	    55.50000    	    2.519012    
   -121.2500    	    42.87958    	    55.50000    	    1.674141    
   -120.0000    	    42.87958    	    55.50000    	    1.780835    
   -122.5000    	    37.22513    	    65.50000    	    3.154322    
   -121.2500    	    37.22513    	    65.50000    	    2.968860    
   -120.0000    	    37.22513    	    65.50000    	    2.322036    
   -122.5000    	    38.16754    	    65.50000    	    2.162075    
   -121.2500    	    38.16754    	    65.50000    	    2.262850    
   -120.0000    	    38.16754    	    65.50000    	   0.1113317    
   -122.5000    	    39.10995    	    65.50000    	    1.355828    
   -121.2500    	    39.10995    	    65.50000    	    1.333937    
   -120.0000    	    39.10995    	    65.50000    	  -0.1902851    
   -122.5000    	    40.05236    	    65.50000    	   0.5036122    
   -121.2500    	    40.05236    	    65.50000    	   0.2748240    
   -120.0000    	    40.05236    	    65.50000    	   0.3171245    
   -122.5000    	    40.99477    	    65.50000    	   0.1906464    
   -121.2500    	    40.99477    	    65.50000    	   0.2056082    
   -120.0000    	    40.99477    	    65.50000    	   0.2556892    
   -122.5000    	    41.93717    	    65.50000    	  -0.3353165    
   -121.2500    	    41.93717    	    65.50000    	  -0.5160310    
   -120.0000    	    41.93717    	    65.50000    	  -0.6223701    
   -122.5000    	    42.87958    	    65.50000    	  -0.2222927    
   -121.2500    	    42.87958    	    65.50000    	  -0.4834797    
   -120.0000    	    42.87958    	    65.50000    	  -0.4799114    
   -122.5000    	    37.22513    	    66.50000    	   0.0000000E+00
   -121.2500    	    37.22513    	    66.50000    	   0.0000000E+00
   -120.0000    	    37.22513    	    66.50000    	  -9.2528313E-02
   -122.5000    	    38.16754    	    66.50000    	  -0.1123602    
   -121.2500    	    38.16754    	    66.50000    	   0.0000000E+00
   -120.0000    	    38.16754    	    66.50000    	  -0.2590669    
   -122.5000    	    39.10995    	    66.50000    	  -6.5177292E-02
   -121.2500    	    39.10995    	    66.50000    	  -4.2108532E-02
   -120.0000    	    39.10995    	    66.50000    	  -0.3753954    
   -122.5000    	    40.05236    	    66.50000    	   0.4377421    
   -121.2500    	    40.05236    	    66.50000    	  -0.1367367    
   -120.0000    	    40.05236    	    66.50000    	  -0.2121833    
   -122.5000    	    40.99477    	    66.50000    	  -0.2072815    
   -121.2500    	    40.99477    	    66.50000    	  -0.3461678    
   -120.0000    	    40.99477    	    66.50000    	  -0.4317009    
   -122.5000    	    41.93717    	    66.50000    	  -0.6517462    
   -121.2500    	    41.93717    	    66.50000    	  -0.9203548    
   -120.0000    	    41.93717    	    66.50000    	   -1.074873    
   -122.5000    	    42.87958    	    66.50000    	  -0.4406985    
   -121.2500    	    42.87958    	    66.50000    	  -0.7476763    
   -120.0000    	    42.87958    	    66.50000    	  -0.8355035    
   -122.5000    	    37.22513    	    67.50000    	  -2.4342891E-02
   -121.2500    	    37.22513    	    67.50000    	   0.0000000E+00
   -120.0000    	    37.22513    	    67.50000    	  -0.1315243    
   -122.5000    	    38.16754    	    67.50000    	  -6.6551998E-02
   -121.2500    	    38.16754    	    67.50000    	  -2.1632116E-02
   -120.0000    	    38.16754    	    67.50000    	  -0.3140406    
   -122.5000    	    39.10995    	    67.50000    	  -5.0154604E-02
   -121.2500    	    39.10995    	    67.50000    	  -9.5854633E-02
   -120.0000    	    39.10995    	    67.50000    	  -0.4745772    
   -122.5000    	    40.05236    	    67.50000    	   0.3321393    
   -121.2500    	    40.05236    	    67.50000    	  -0.2545885    
   -120.0000    	    40.05236    	    67.50000    	  -0.4037374    
   -122.5000    	    40.99477    	    67.50000    	  -0.3359113    
   -121.2500    	    40.99477    	    67.50000    	  -0.5254687    
   -120.0000    	    40.99477    	    67.50000    	  -0.6698695    
   -122.5000    	    41.93717    	    67.50000    	  -0.8461230    
   -121.2500    	    41.93717    	    67.50000    	   -1.181662    
   -120.0000    	    41.93717    	    67.50000    	   -1.371006    
   -122.5000    	    42.87958    	    67.50000    	  -0.6445599    
   -121.2500    	    42.87958    	    67.50000    	   -1.024485    
   -120.0000    	    42.87958    	    67.50000    	   -1.159193    
   -122.5000    	    37.22513    	    77.50000    	  -0.9509305    
   -121.2500    	    37.22513    	    77.50000    	   -1.123315    
   -120.0000    	    37.22513    	    77.50000    	   -1.580158    
   -122.5000    	    38.16754    	    77.50000    	   -1.244031    
   -121.2500    	    38.16754    	    77.50000    	   -1.562456    
   -120.0000    	    38.16754    	    77.50000    	   -1.872093    
   -122.5000    	    39.10995    	    77.50000    	   -1.322606    
   -121.2500    	    39.10995    	    77.50000    	   -1.466244    
   -120.0000    	    39.10995    	    77.50000    	   -1.025020    
   -122.5000    	    40.05236    	    77.50000    	   -1.689054    
   -121.2500    	    40.05236    	    77.50000    	  -0.5556687    
   -120.0000    	    40.05236    	    77.50000    	   0.7307969    
   -122.5000    	    40.99477    	    77.50000    	   -1.268950    
   -121.2500    	    40.99477    	    77.50000    	   0.4430626    
   -120.0000    	    40.99477    	    77.50000    	  -0.5839784    
   -122.5000    	    41.93717    	    77.50000    	  -0.7415872    
   -121.2500    	    41.93717    	    77.50000    	  -0.5624632    
   -120.0000    	    41.93717    	    77.50000    	   -1.675804    
   -122.5000    	    42.87958    	    77.50000    	  -0.6795192    
   -121.2500    	    42.87958    	    77.50000    	  -0.7669650    
   -120.0000    	    42.87958    	    77.50000    	   -1.887354    
   -122.5000    	    37.22513    	    78.50000    	  -0.8500645    
   -121.2500    	    37.22513    	    78.50000    	   -1.118605    
   -120.0000    	    37.22513    	    78.50000    	   -1.632217    
   -122.5000    	    38.16754    	    78.50000    	   -1.243228    
   -121.2500    	    38.16754    	    78.50000    	   -1.602477    
   -120.0000    	    38.16754    	    78.50000    	   -2.066376    
   -122.5000    	    39.10995    	    78.50000    	   -1.334511    
   -121.2500    	    39.10995    	    78.50000    	   -1.640213    
   -120.0000    	    39.10995    	    78.50000    	   -1.334815    
   -122.5000    	    40.05236    	    78.50000    	   -1.747094    
   -121.2500    	    40.05236    	    78.50000    	  -0.7333279    
   -120.0000    	    40.05236    	    78.50000    	   0.5346408    
   -122.5000    	    40.99477    	    78.50000    	   -1.487386    
   -121.2500    	    40.99477    	    78.50000    	  -0.5975410    
   -120.0000    	    40.99477    	    78.50000    	  -0.9622642    
   -122.5000    	    41.93717    	    78.50000    	   -1.232832    
   -121.2500    	    41.93717    	    78.50000    	   -1.007175    
   -120.0000    	    41.93717    	    78.50000    	   -1.981010    
   -122.5000    	    42.87958    	    78.50000    	   -1.266804    
   -121.2500    	    42.87958    	    78.50000    	   -1.348596    
   -120.0000    	    42.87958    	    78.50000    	   -2.300966    
   -122.5000    	    37.22513    	    79.50000    	  -0.7876097    
   -121.2500    	    37.22513    	    79.50000    	   -1.038047    
   -120.0000    	    37.22513    	    79.50000    	   -1.511932    
   -122.5000    	    38.16754    	    79.50000    	   -1.151099    
   -121.2500    	    38.16754    	    79.50000    	   -1.469521    
   -120.0000    	    38.16754    	    79.50000    	   -1.945718    
   -122.5000    	    39.10995    	    79.50000    	   -1.228097    
   -121.2500    	    39.10995    	    79.50000    	   -1.534061    
   -120.0000    	    39.10995    	    79.50000    	   -1.337840    
   -122.5000    	    40.05236    	    79.50000    	   -1.645230    
   -121.2500    	    40.05236    	    79.50000    	  -0.7969236    
   -120.0000    	    40.05236    	    79.50000    	  -0.3349720    
   -122.5000    	    40.99477    	    79.50000    	   -1.504385    
   -121.2500    	    40.99477    	    79.50000    	  -0.7612453    
   -120.0000    	    40.99477    	    79.50000    	   -1.151697    
   -122.5000    	    41.93717    	    79.50000    	   -1.388496    
   -121.2500    	    41.93717    	    79.50000    	   -1.257889    
   -120.0000    	    41.93717    	    79.50000    	   -2.184954    
   -122.5000    	    42.87958    	    79.50000    	   -1.458123    
   -121.2500    	    42.87958    	    79.50000    	   -1.645258    
   -120.0000    	    42.87958    	    79.50000    	   -2.568752    
   -122.5000    	    37.22513    	    89.50000    	   -1.918294    
   -121.2500    	    37.22513    	    89.50000    	   -1.862841    
   -120.0000    	    37.22513    	    89.50000    	  -0.5439992    
   -122.5000    	    38.16754    	    89.50000    	   -3.359584    
   -121.2500    	    38.16754    	    89.50000    	   -2.746422    
   -120.0000    	    38.16754    	    89.50000    	   -1.767356    
   -122.5000    	    39.10995    	    89.50000    	   -3.938097    
   -121.2500    	    39.10995    	    89.50000    	   -3.319476    
   -120.0000    	    39.10995    	    89.50000    	   -1.814666    
   -122.5000    	    40.05236    	    89.50000    	   -4.174781    
   -121.2500    	    40.05236    	    89.50000    	   -3.088929    
   -120.0000    	    40.05236    	    89.50000    	   -1.893251    
   -122.5000    	    40.99477    	    89.50000    	   -3.947623    
   -121.2500    	    40.99477    	    89.50000    	   -3.099878    
   -120.0000    	    40.99477    	    89.50000    	   -2.693550    
   -122.5000    	    41.93717    	    89.50000    	   -3.681795    
   -121.2500    	    41.93717    	    89.50000    	   -3.433868    
   -120.0000    	    41.93717    	    89.50000    	   -3.464789    
