lon	lat	T	LDEO ClimateGroup PROJECTS IPCC CMIP5 pdsi-spei pdsi CCSM4 r4i1p1 pdsi-all
   -121.2500    	    38.16754    	    29.50000    	   -6.331999    
   -120.0000    	    38.16754    	    29.50000    	   -5.872981    
   -122.5000    	    39.10995    	    29.50000    	   -6.449024    
   -121.2500    	    39.10995    	    29.50000    	   -5.841984    
   -120.0000    	    39.10995    	    29.50000    	   -5.348920    
   -122.5000    	    40.05236    	    29.50000    	   -4.591105    
   -121.2500    	    40.05236    	    29.50000    	   -4.860706    
   -120.0000    	    40.05236    	    29.50000    	   -5.126155    
   -122.5000    	    40.99477    	    29.50000    	   -4.261819    
   -121.2500    	    40.99477    	    29.50000    	   -4.150891    
   -120.0000    	    40.99477    	    29.50000    	   -6.064925    
   -122.5000    	    41.93717    	    29.50000    	   -3.631925    
   -121.2500    	    41.93717    	    29.50000    	   -3.502352    
   -120.0000    	    41.93717    	    29.50000    	   -4.998090    
   -122.5000    	    42.87958    	    29.50000    	   -3.187342    
   -121.2500    	    42.87958    	    29.50000    	   -3.162161    
   -120.0000    	    42.87958    	    29.50000    	   -4.281892    
   -122.5000    	    37.22513    	    30.50000    	   -6.129148    
   -121.2500    	    37.22513    	    30.50000    	   -5.551805    
   -120.0000    	    37.22513    	    30.50000    	   -5.422170    
   -122.5000    	    38.16754    	    30.50000    	   -6.789545    
   -121.2500    	    38.16754    	    30.50000    	   -5.803127    
   -120.0000    	    38.16754    	    30.50000    	   -5.600022    
   -122.5000    	    39.10995    	    30.50000    	   -5.869889    
   -121.2500    	    39.10995    	    30.50000    	   -5.510344    
   -120.0000    	    39.10995    	    30.50000    	   -5.214462    
   -122.5000    	    40.05236    	    30.50000    	   -4.177772    
   -121.2500    	    40.05236    	    30.50000    	   -4.599586    
   -120.0000    	    40.05236    	    30.50000    	   -5.038321    
   -122.5000    	    40.99477    	    30.50000    	   -3.665652    
   -121.2500    	    40.99477    	    30.50000    	   -3.637636    
   -120.0000    	    40.99477    	    30.50000    	   -5.867142    
   -122.5000    	    41.93717    	    30.50000    	   -3.010702    
   -121.2500    	    41.93717    	    30.50000    	   -2.746321    
   -120.0000    	    41.93717    	    30.50000    	   -4.358925    
   -122.5000    	    42.87958    	    30.50000    	   -2.491967    
   -121.2500    	    42.87958    	    30.50000    	   -2.289096    
   -120.0000    	    42.87958    	    30.50000    	   -3.542021    
   -122.5000    	    37.22513    	    31.50000    	   -5.444285    
   -121.2500    	    37.22513    	    31.50000    	   -5.025581    
   -120.0000    	    37.22513    	    31.50000    	   -4.969661    
   -122.5000    	    38.16754    	    31.50000    	   -6.103249    
   -121.2500    	    38.16754    	    31.50000    	   -5.262323    
   -120.0000    	    38.16754    	    31.50000    	   -5.171466    
   -122.5000    	    39.10995    	    31.50000    	   -5.290051    
   -121.2500    	    39.10995    	    31.50000    	   -5.043902    
   -120.0000    	    39.10995    	    31.50000    	   -4.860637    
   -122.5000    	    40.05236    	    31.50000    	   -3.822842    
   -121.2500    	    40.05236    	    31.50000    	   -4.282945    
   -120.0000    	    40.05236    	    31.50000    	   -4.748452    
   -122.5000    	    40.99477    	    31.50000    	   -3.373781    
   -121.2500    	    40.99477    	    31.50000    	   -3.414872    
   -120.0000    	    40.99477    	    31.50000    	   -5.511181    
   -122.5000    	    41.93717    	    31.50000    	   -2.826608    
   -121.2500    	    41.93717    	    31.50000    	   -2.359932    
   -120.0000    	    41.93717    	    31.50000    	   -3.945328    
   -122.5000    	    42.87958    	    31.50000    	   -2.212307    
   -121.2500    	    42.87958    	    31.50000    	   -1.881239    
   -120.0000    	    42.87958    	    31.50000    	   -3.112199    
   -122.5000    	    37.22513    	    41.50000    	   -1.749490    
   -121.2500    	    37.22513    	    41.50000    	  -0.6403256    
   -120.0000    	    37.22513    	    41.50000    	    2.045134    
   -122.5000    	    38.16754    	    41.50000    	   -1.615353    
   -121.2500    	    38.16754    	    41.50000    	   -1.395744    
   -120.0000    	    38.16754    	    41.50000    	   -1.210181    
   -122.5000    	    39.10995    	    41.50000    	   -1.048306    
   -121.2500    	    39.10995    	    41.50000    	   -1.564214    
   -120.0000    	    39.10995    	    41.50000    	   -1.473170    
   -122.5000    	    40.05236    	    41.50000    	    1.532721    
   -121.2500    	    40.05236    	    41.50000    	   -1.310834    
   -120.0000    	    40.05236    	    41.50000    	   -1.419670    
   -122.5000    	    40.99477    	    41.50000    	    1.336612    
   -121.2500    	    40.99477    	    41.50000    	   -1.152453    
   -120.0000    	    40.99477    	    41.50000    	   -1.770225    
   -122.5000    	    41.93717    	    41.50000    	  -0.5790523    
   -121.2500    	    41.93717    	    41.50000    	   -1.331291    
   -120.0000    	    41.93717    	    41.50000    	   -2.338918    
   -122.5000    	    42.87958    	    41.50000    	  -0.9727024    
   -121.2500    	    42.87958    	    41.50000    	   -1.735778    
   -120.0000    	    42.87958    	    41.50000    	   -2.940207    
   -122.5000    	    37.22513    	    42.50000    	   -1.734341    
   -121.2500    	    37.22513    	    42.50000    	  -0.6652940    
   -120.0000    	    37.22513    	    42.50000    	  -0.1858001    
   -122.5000    	    38.16754    	    42.50000    	   -1.663117    
   -121.2500    	    38.16754    	    42.50000    	   -1.436510    
   -120.0000    	    38.16754    	    42.50000    	   -1.471057    
   -122.5000    	    39.10995    	    42.50000    	   -1.083440    
   -121.2500    	    39.10995    	    42.50000    	   -1.787174    
   -120.0000    	    39.10995    	    42.50000    	   -1.700105    
   -122.5000    	    40.05236    	    42.50000    	  -0.3076343    
   -121.2500    	    40.05236    	    42.50000    	   -1.517439    
   -120.0000    	    40.05236    	    42.50000    	   -1.536000    
   -122.5000    	    40.99477    	    42.50000    	  -0.2957959    
   -121.2500    	    40.99477    	    42.50000    	   -1.316952    
   -120.0000    	    40.99477    	    42.50000    	   -1.810448    
   -122.5000    	    41.93717    	    42.50000    	  -0.7107276    
   -121.2500    	    41.93717    	    42.50000    	   -1.550202    
   -120.0000    	    41.93717    	    42.50000    	   -2.429863    
   -122.5000    	    42.87958    	    42.50000    	   -1.176769    
   -121.2500    	    42.87958    	    42.50000    	   -2.065048    
   -120.0000    	    42.87958    	    42.50000    	   -3.195578    
   -122.5000    	    37.22513    	    43.50000    	   -1.732649    
   -121.2500    	    37.22513    	    43.50000    	  -0.6609712    
   -120.0000    	    37.22513    	    43.50000    	  -0.2777615    
   -122.5000    	    38.16754    	    43.50000    	   -1.585849    
   -121.2500    	    38.16754    	    43.50000    	   -1.351823    
   -120.0000    	    38.16754    	    43.50000    	   -1.467879    
   -122.5000    	    39.10995    	    43.50000    	   -1.016016    
   -121.2500    	    39.10995    	    43.50000    	   -1.702446    
   -120.0000    	    39.10995    	    43.50000    	   -1.713719    
   -122.5000    	    40.05236    	    43.50000    	  -0.3602477    
   -121.2500    	    40.05236    	    43.50000    	   -1.518414    
   -120.0000    	    40.05236    	    43.50000    	   -1.615633    
   -122.5000    	    40.99477    	    43.50000    	  -0.4222758    
   -121.2500    	    40.99477    	    43.50000    	   -1.389360    
   -120.0000    	    40.99477    	    43.50000    	   -1.921845    
   -122.5000    	    41.93717    	    43.50000    	  -0.8732530    
   -121.2500    	    41.93717    	    43.50000    	   -1.721510    
   -120.0000    	    41.93717    	    43.50000    	   -2.567564    
   -122.5000    	    42.87958    	    43.50000    	   -1.372075    
   -121.2500    	    42.87958    	    43.50000    	   -2.272116    
   -120.0000    	    42.87958    	    43.50000    	   -3.435865    
   -122.5000    	    37.22513    	    53.50000    	    4.194221    
   -121.2500    	    37.22513    	    53.50000    	    3.821681    
   -120.0000    	    37.22513    	    53.50000    	    3.067003    
   -122.5000    	    38.16754    	    53.50000    	    3.362032    
   -121.2500    	    38.16754    	    53.50000    	    2.963506    
   -120.0000    	    38.16754    	    53.50000    	    2.106406    
   -122.5000    	    39.10995    	    53.50000    	    2.545668    
   -121.2500    	    39.10995    	    53.50000    	    2.346410    
   -120.0000    	    39.10995    	    53.50000    	    1.397049    
   -122.5000    	    40.05236    	    53.50000    	    2.104440    
   -121.2500    	    40.05236    	    53.50000    	    1.671211    
   -120.0000    	    40.05236    	    53.50000    	    1.116392    
   -122.5000    	    40.99477    	    53.50000    	    1.854166    
   -121.2500    	    40.99477    	    53.50000    	    1.412643    
   -120.0000    	    40.99477    	    53.50000    	    1.049552    
   -122.5000    	    41.93717    	    53.50000    	    1.727920    
   -121.2500    	    41.93717    	    53.50000    	    1.486624    
   -120.0000    	    41.93717    	    53.50000    	    1.368502    
   -122.5000    	    42.87958    	    53.50000    	    2.355295    
   -121.2500    	    42.87958    	    53.50000    	    1.683156    
   -120.0000    	    42.87958    	    53.50000    	    1.268639    
   -122.5000    	    37.22513    	    54.50000    	    3.791335    
   -121.2500    	    37.22513    	    54.50000    	    3.926780    
   -120.0000    	    37.22513    	    54.50000    	    3.026890    
   -122.5000    	    38.16754    	    54.50000    	    3.525424    
   -121.2500    	    38.16754    	    54.50000    	    3.322979    
   -120.0000    	    38.16754    	    54.50000    	    2.079485    
   -122.5000    	    39.10995    	    54.50000    	    3.039259    
   -121.2500    	    39.10995    	    54.50000    	    2.880820    
   -120.0000    	    39.10995    	    54.50000    	    1.395800    
   -122.5000    	    40.05236    	    54.50000    	    3.176583    
   -121.2500    	    40.05236    	    54.50000    	    2.170598    
   -120.0000    	    40.05236    	    54.50000    	    1.168375    
   -122.5000    	    40.99477    	    54.50000    	    2.982784    
   -121.2500    	    40.99477    	    54.50000    	    2.036098    
   -120.0000    	    40.99477    	    54.50000    	    1.343818    
   -122.5000    	    41.93717    	    54.50000    	    2.752763    
   -121.2500    	    41.93717    	    54.50000    	    2.325276    
   -120.0000    	    41.93717    	    54.50000    	    2.093606    
   -122.5000    	    42.87958    	    54.50000    	    3.297726    
   -121.2500    	    42.87958    	    54.50000    	    2.426895    
   -120.0000    	    42.87958    	    54.50000    	    2.224775    
   -122.5000    	    37.22513    	    55.50000    	    3.438030    
   -121.2500    	    37.22513    	    55.50000    	    3.534886    
   -120.0000    	    37.22513    	    55.50000    	    2.612698    
   -122.5000    	    38.16754    	    55.50000    	    3.282601    
   -121.2500    	    38.16754    	    55.50000    	    2.988725    
   -120.0000    	    38.16754    	    55.50000    	    1.766210    
   -122.5000    	    39.10995    	    55.50000    	    3.000178    
   -121.2500    	    39.10995    	    55.50000    	    2.654111    
   -120.0000    	    39.10995    	    55.50000    	    1.223894    
   -122.5000    	    40.05236    	    55.50000    	    2.983189    
   -121.2500    	    40.05236    	    55.50000    	    2.135531    
   -120.0000    	    40.05236    	    55.50000    	    1.018365    
   -122.5000    	    40.99477    	    55.50000    	    2.905522    
   -121.2500    	    40.99477    	    55.50000    	    1.919422    
   -120.0000    	    40.99477    	    55.50000    	    1.217404    
   -122.5000    	    41.93717    	    55.50000    	    3.372137    
   -121.2500    	    41.93717    	    55.50000    	    2.671038    
   -120.0000    	    41.93717    	    55.50000    	    2.225650    
   -122.5000    	    42.87958    	    55.50000    	    4.151466    
   -121.2500    	    42.87958    	    55.50000    	    3.175029    
   -120.0000    	    42.87958    	    55.50000    	    2.993590    
   -122.5000    	    37.22513    	    65.50000    	  -0.2262790    
   -121.2500    	    37.22513    	    65.50000    	   0.0000000E+00
   -120.0000    	    37.22513    	    65.50000    	    1.946999    
   -122.5000    	    38.16754    	    65.50000    	    2.272579    
   -121.2500    	    38.16754    	    65.50000    	    2.580584    
   -120.0000    	    38.16754    	    65.50000    	    1.754973    
   -122.5000    	    39.10995    	    65.50000    	    2.089325    
   -121.2500    	    39.10995    	    65.50000    	    2.075594    
   -120.0000    	    39.10995    	    65.50000    	    1.874038    
   -122.5000    	    40.05236    	    65.50000    	    1.986200    
   -121.2500    	    40.05236    	    65.50000    	    1.782908    
   -120.0000    	    40.05236    	    65.50000    	    1.678040    
   -122.5000    	    40.99477    	    65.50000    	    1.725254    
   -121.2500    	    40.99477    	    65.50000    	    1.517713    
   -120.0000    	    40.99477    	    65.50000    	    1.511410    
   -122.5000    	    41.93717    	    65.50000    	    1.515719    
   -121.2500    	    41.93717    	    65.50000    	    1.328533    
   -120.0000    	    41.93717    	    65.50000    	   0.9524798    
   -122.5000    	    42.87958    	    65.50000    	    1.749719    
   -121.2500    	    42.87958    	    65.50000    	    1.471530    
   -120.0000    	    42.87958    	    65.50000    	   0.7458295    
   -122.5000    	    37.22513    	    66.50000    	  -0.2046363    
   -121.2500    	    37.22513    	    66.50000    	   0.0000000E+00
   -120.0000    	    37.22513    	    66.50000    	  -2.2707846E-02
   -122.5000    	    38.16754    	    66.50000    	    2.105367    
   -121.2500    	    38.16754    	    66.50000    	    2.475108    
   -120.0000    	    38.16754    	    66.50000    	    1.644995    
   -122.5000    	    39.10995    	    66.50000    	    1.945212    
   -121.2500    	    39.10995    	    66.50000    	    2.035293    
   -120.0000    	    39.10995    	    66.50000    	    1.952352    
   -122.5000    	    40.05236    	    66.50000    	    1.988848    
   -121.2500    	    40.05236    	    66.50000    	    1.906630    
   -120.0000    	    40.05236    	    66.50000    	    1.815305    
   -122.5000    	    40.99477    	    66.50000    	    1.921881    
   -121.2500    	    40.99477    	    66.50000    	    1.676578    
   -120.0000    	    40.99477    	    66.50000    	    1.693245    
   -122.5000    	    41.93717    	    66.50000    	    1.712913    
   -121.2500    	    41.93717    	    66.50000    	    1.457988    
   -120.0000    	    41.93717    	    66.50000    	    1.146526    
   -122.5000    	    42.87958    	    66.50000    	    2.003274    
   -121.2500    	    42.87958    	    66.50000    	    1.645075    
   -120.0000    	    42.87958    	    66.50000    	   0.9425083    
   -122.5000    	    37.22513    	    67.50000    	  -0.1146084    
   -121.2500    	    37.22513    	    67.50000    	  -5.6301538E-02
   -120.0000    	    37.22513    	    67.50000    	  -0.1274891    
   -122.5000    	    38.16754    	    67.50000    	    1.907986    
   -121.2500    	    38.16754    	    67.50000    	    2.162013    
   -120.0000    	    38.16754    	    67.50000    	  -0.1438312    
   -122.5000    	    39.10995    	    67.50000    	    1.731506    
   -121.2500    	    39.10995    	    67.50000    	    1.729446    
   -120.0000    	    39.10995    	    67.50000    	    1.568048    
   -122.5000    	    40.05236    	    67.50000    	    1.715902    
   -121.2500    	    40.05236    	    67.50000    	    1.622904    
   -120.0000    	    40.05236    	    67.50000    	    1.423081    
   -122.5000    	    40.99477    	    67.50000    	    1.729726    
   -121.2500    	    40.99477    	    67.50000    	   1.5518918E-02
   -120.0000    	    40.99477    	    67.50000    	    1.393311    
   -122.5000    	    41.93717    	    67.50000    	    1.598993    
   -121.2500    	    41.93717    	    67.50000    	   4.3206766E-02
   -120.0000    	    41.93717    	    67.50000    	  -6.9515772E-02
   -122.5000    	    42.87958    	    67.50000    	    1.930030    
   -121.2500    	    42.87958    	    67.50000    	    1.655620    
   -120.0000    	    42.87958    	    67.50000    	   0.9624596    
   -122.5000    	    37.22513    	    77.50000    	   -1.239221    
   -121.2500    	    37.22513    	    77.50000    	  -0.9123371    
   -120.0000    	    37.22513    	    77.50000    	   -1.472107    
   -122.5000    	    38.16754    	    77.50000    	  -0.7273650    
   -121.2500    	    38.16754    	    77.50000    	   -1.133538    
   -120.0000    	    38.16754    	    77.50000    	   -1.242687    
   -122.5000    	    39.10995    	    77.50000    	   -1.197909    
   -121.2500    	    39.10995    	    77.50000    	  -0.9022294    
   -120.0000    	    39.10995    	    77.50000    	   -1.267295    
   -122.5000    	    40.05236    	    77.50000    	   -1.019823    
   -121.2500    	    40.05236    	    77.50000    	  -0.8819942    
   -120.0000    	    40.05236    	    77.50000    	   -1.461493    
   -122.5000    	    40.99477    	    77.50000    	   -1.796691    
   -121.2500    	    40.99477    	    77.50000    	   -1.587819    
   -120.0000    	    40.99477    	    77.50000    	   -1.831904    
   -122.5000    	    41.93717    	    77.50000    	   -1.903228    
   -121.2500    	    41.93717    	    77.50000    	  -0.9919095    
   -120.0000    	    41.93717    	    77.50000    	   -1.769311    
   -122.5000    	    42.87958    	    77.50000    	   -1.854285    
   -121.2500    	    42.87958    	    77.50000    	   -1.535842    
   -120.0000    	    42.87958    	    77.50000    	   -1.186400    
   -122.5000    	    37.22513    	    78.50000    	  -0.9734623    
   -121.2500    	    37.22513    	    78.50000    	  -0.9720894    
   -120.0000    	    37.22513    	    78.50000    	   -1.510634    
   -122.5000    	    38.16754    	    78.50000    	  -0.7732843    
   -121.2500    	    38.16754    	    78.50000    	   -1.237296    
   -120.0000    	    38.16754    	    78.50000    	   -1.514284    
   -122.5000    	    39.10995    	    78.50000    	   -1.223706    
   -121.2500    	    39.10995    	    78.50000    	   -1.199360    
   -120.0000    	    39.10995    	    78.50000    	   -1.641949    
   -122.5000    	    40.05236    	    78.50000    	   -1.331005    
   -121.2500    	    40.05236    	    78.50000    	   -1.381607    
   -120.0000    	    40.05236    	    78.50000    	   -1.897299    
   -122.5000    	    40.99477    	    78.50000    	   -2.248724    
   -121.2500    	    40.99477    	    78.50000    	   -2.066266    
   -120.0000    	    40.99477    	    78.50000    	   -2.305758    
   -122.5000    	    41.93717    	    78.50000    	   -2.329549    
   -121.2500    	    41.93717    	    78.50000    	   -1.509364    
   -120.0000    	    41.93717    	    78.50000    	   -2.284183    
   -122.5000    	    42.87958    	    78.50000    	   -2.294458    
   -121.2500    	    42.87958    	    78.50000    	   -1.986254    
   -120.0000    	    42.87958    	    78.50000    	   -1.701373    
   -122.5000    	    37.22513    	    79.50000    	  -0.9000789    
   -121.2500    	    37.22513    	    79.50000    	  -0.9104285    
   -120.0000    	    37.22513    	    79.50000    	   -1.456807    
   -122.5000    	    38.16754    	    79.50000    	  -0.7293411    
   -121.2500    	    38.16754    	    79.50000    	   -1.149262    
   -120.0000    	    38.16754    	    79.50000    	   -1.496087    
   -122.5000    	    39.10995    	    79.50000    	   -1.116658    
   -121.2500    	    39.10995    	    79.50000    	   -1.156679    
   -120.0000    	    39.10995    	    79.50000    	   -1.641266    
   -122.5000    	    40.05236    	    79.50000    	   -1.279276    
   -121.2500    	    40.05236    	    79.50000    	   -1.385431    
   -120.0000    	    40.05236    	    79.50000    	   -1.915102    
   -122.5000    	    40.99477    	    79.50000    	   -2.135126    
   -121.2500    	    40.99477    	    79.50000    	   -2.073921    
   -120.0000    	    40.99477    	    79.50000    	   -2.357696    
   -122.5000    	    41.93717    	    79.50000    	   -2.266938    
   -121.2500    	    41.93717    	    79.50000    	   -1.665260    
   -120.0000    	    41.93717    	    79.50000    	   -2.419782    
   -122.5000    	    42.87958    	    79.50000    	   -2.273641    
   -121.2500    	    42.87958    	    79.50000    	   -2.144797    
   -120.0000    	    42.87958    	    79.50000    	   -2.031346    
   -122.5000    	    37.22513    	    89.50000    	   0.7653114    
   -121.2500    	    37.22513    	    89.50000    	   -1.121448    
   -120.0000    	    37.22513    	    89.50000    	   0.7945004    
   -122.5000    	    38.16754    	    89.50000    	    1.598069    
   -121.2500    	    38.16754    	    89.50000    	   0.9635077    
   -120.0000    	    38.16754    	    89.50000    	   0.8951704    
   -122.5000    	    39.10995    	    89.50000    	    2.337881    
   -121.2500    	    39.10995    	    89.50000    	    1.592789    
   -120.0000    	    39.10995    	    89.50000    	    1.189286    
   -122.5000    	    40.05236    	    89.50000    	    2.842277    
   -121.2500    	    40.05236    	    89.50000    	    1.612971    
   -120.0000    	    40.05236    	    89.50000    	    1.124510    
   -122.5000    	    40.99477    	    89.50000    	    2.436630    
   -121.2500    	    40.99477    	    89.50000    	    1.215145    
   -120.0000    	    40.99477    	    89.50000    	   0.7508156    
   -122.5000    	    41.93717    	    89.50000    	    2.063478    
   -121.2500    	    41.93717    	    89.50000    	    1.249748    
   -120.0000    	    41.93717    	    89.50000    	   0.7966680    
   -122.5000    	    42.87958    	    89.50000    	    1.446547    
   -121.2500    	    42.87958    	    89.50000    	   0.8310617    
   -120.0000    	    42.87958    	    89.50000    	   0.6070248    
   -122.5000    	    37.22513    	    90.50000    	    1.005547    
